y true,average predicted values,error bar values
24.88888889,13.989550647791958,1.8518133799308159
19.27777778,13.662164157071981,1.99616319475821
38.61111111,31.20518629062761,2.823507526478909
12.833333329999999,29.54733406983567,2.433936818347357
4.388888889,9.669648449574982,1.6345379767937562
14.666666670000001,27.328847273879052,1.97303619452072
10.0,14.61600109142825,2.587525082460179
24.44444444,15.660796426366584,2.188302764874466
26.111111110000003,31.25452376467042,1.9176711563789297
29.44444444,32.32161752629982,3.249450081918835
39.44444444,31.75443644340327,2.4091002241898223
12.22222222,17.636257298632152,2.2457790367153256
-2.777777778,17.636257298632152,2.2457790367153256
4.444444444,15.179477740877456,1.6118472192936613
39.44444444,50.47532237223179,2.311182160398667
41.66666667,51.80120630711457,1.9894891837421922
27.77777778,36.006809781419605,3.263499946238767
13.055555559999998,18.861092388195075,1.749014938232186
18.55555556,19.243365874077863,2.1743489960321716
29.388888889999997,36.30129377676154,1.7280215776188852
7.333333333000001,6.6497855878527785,1.860632895917478
8.944444444,8.013916088077789,1.436983565756624
3.111111111,3.312121426622214,1.7359710338483305
13.333333329999999,17.412372567348992,1.3835845030917389
16.27777778,11.422218699754644,1.6273934293415884
9.666666667,11.203688446259118,1.5080982700702696
27.22222222,26.127384821029505,1.4823205105927575
-5.333333333,6.056290151668233,2.77433057407732
-5.333333333,12.981014439632892,1.6246028683165048
2.555555556,17.151536331646387,1.5004188224101953
-0.05555555599999999,5.9214565849978715,2.1488818355432215
18.77777778,14.205675435685304,2.51075490854602
18.38888889,17.69795657930136,2.430483250506751
14.5,14.748275165114245,2.5617790720332705
13.166666670000001,19.254624259392703,1.964293690891084
9.0,11.99242309462427,1.4275097364941065
12.0,10.79324097859376,1.7013691310597205
18.0,13.555521668101651,1.2600152764922836
34.0,32.11075850445845,2.5914468007723306
40.0,32.479300976214745,1.6283994644055435
-13.88888889,-0.6580173732050976,2.1198366802900255
37.22222222,38.10128094916376,2.3007198541004428
83.88888889,84.23064551705761,2.2581200942115944
58.33333333,45.041217309703754,2.2122665648994753
78.33333333,65.533669154732,2.465702977800302
68.33333333,70.81575371587233,2.631433424869821
71.05555556,62.745919646554704,2.9024869112040035
65.72222222,71.79399132217502,2.02949779767339
82.05555556,80.966566107842,2.2489488216967373
78.72222222,84.83448945681081,2.661558026611247
76.66666667,63.00037038791639,2.3945854510525315
73.38888889,73.00759509860515,2.4203379582969338
100.1111111,82.16212824400692,1.6599639641454191
92.72222222,85.85023281746598,2.324379555730493
88.77777778,80.59167643907901,2.4340363533175893
91.61111111,93.7484608285566,1.8548669463302354
103.5555556,102.4572015938736,1.900965612567218
39.88888889,38.91157027401102,1.8719198157809507
25.83333333,31.61385370667461,1.7325262135923047
35.44444444,38.320717840382066,1.6242247008971586
54.44444444,48.84187544636513,1.9653201314829778
14.77777778,8.940534353322885,3.4165644308552663
3.333333333,7.586633298193135,2.3318663081868083
10.49444444,13.846274279454477,1.6960996237352481
15.944444440000002,8.470590157746129,1.2224252090221681
10.16666667,15.12244251914581,1.5763603336631673
27.5,20.197210086209154,1.5460147954639025
10.33333333,8.091126336321912,1.6178634007421953
16.38888889,20.328616522758107,2.3203402539102758
2.888888889,8.460257698957149,1.6767699756789298
22.27777778,20.776831908794104,2.0071084869161453
28.111111110000003,25.588357353163317,1.8539238450270603
-2.666666667,5.261774716589417,1.3334910974234346
1.388888889,12.07176874511572,1.0349445996965747
8.277777778,17.578362934073088,1.5171019662597918
17.83333333,12.733089118365363,1.3780540106419343
4.833333333,7.52912079175929,1.1152074607485156
30.111111110000003,23.27558126546441,1.3552577520963618
-11.11111111,-0.6088488537133125,1.4835907866861935
8.266666667,16.70179993922618,1.964193055055103
15.872222220000001,25.021581646887643,1.360898990323715
7.777777777999999,1.991562310351835,2.572895036096422
25.03333333,19.252954991762827,2.1728678216845183
25.9,25.47368408919518,1.6391879376597769
0.0,1.1114124717699323,1.7409415263868735
9.933333333,10.640332141830054,1.33315374556684
13.911111110000002,14.29458621395717,1.5321397722437662
25.0,25.230137057906028,2.0611450808372425
17.22222222,11.725715000757074,1.2468087888050476
28.33333333,24.251698912268484,1.609082641600652
33.39444444,32.2256856850245,1.8935344038608584
17.77777778,10.627692590104136,2.8516648047477133
32.23333333,18.191359723754758,2.2547330006778634
36.55555556,35.783562422271736,2.0808251364537917
60.83333333,58.13231875496653,1.5198286406579862
54.777777779999994,60.10183236640728,1.4005639318337573
70.55555556,61.15907054151737,2.012923757326452
56.11111111,59.50993396773781,1.387417088236692
28.0,31.846585130703527,2.3054823528295825
57.61111111,46.31016654113139,2.209483093182015
43.33333333,43.9214384880049,2.01354257108516
45.0,44.182232440491724,2.35326186923276
60.0,55.38613316935098,1.9190807439302613
57.222222220000006,55.51413204867411,2.284396209560309
75.33333333,65.36286723817102,2.8743179747761105
37.22222222,37.192940030501575,2.0454249405857805
43.88888889,39.831929432160166,2.1150250793939285
47.77777778,52.93893053570805,1.5413548674030868
54.44444444,55.30420963118528,1.6227453660541713
