r2_score,mean_absolute_error,root_mean_squared_error,rmse_over_stdev
0.9760336304982827,5.357106379044401,7.143001271360812,0.15480015173141784
0.0005625846753063577,0.05690914749284521,0.07904511058241773,0.0018117741711750127
