r2_score,mean_absolute_error,root_mean_squared_error,rmse_over_stdev
0.9761456768192345,5.335436863212369,7.125492256490039,0.1544339584499754
0.0006501477951909692,0.05181527856356617,0.07164782141631872,0.002115575155044315
