model_errors
3.250345697882792
3.250345697882792
2.385363002334328
2.385363002334328
3.380484837779264
2.705945915017121
3.383945592257674
3.383945592257674
2.909881184685912
2.917678970442087
2.909881184685912
2.917678970442087
3.2071111512528256
3.2071111512528256
3.246509337043543
2.760993549701676
2.9878083344650297
3.513381255640317
3.513381255640317
2.4213406332078407
3.4012497067721656
4.183453670335266
3.282579666207606
3.850610312424703
3.221795370459545
3.072528766213096
3.880455786640176
3.221795370459545
3.072528766213096
3.8338844603572606
3.2538415312009903
2.9600767671654835
3.681495102337348
3.092966859403769
3.681495102337348
3.092966859403769
2.7996231726829284
3.683398221252556
2.7535953378643137
3.6028838475278944
3.411908330471459
3.5213850613638997
3.551024247421469
3.4688368503784868
3.4725806199821143
3.471664505499719
3.9013669750127646
5.336915732387622
3.1321009316714057
2.6664678185264954
3.039065538273828
2.901799622502886
3.730571444050369
2.4101854670175653
2.688138175480032
2.4101854670175653
2.6882211635983184
2.76282836494628
3.367840791515304
3.817574920905295
5.397610857212793
3.097604014324007
2.4254548455966223
3.097604014324007
2.2571822530794576
2.0582645213400874
2.0582645213400874
3.6176609941876334
3.2618812223061338
3.4774499882775483
3.3136982724088124
3.99412925554714
3.8774298132341
3.31923622345354
2.777937995221091
2.7668171260298804
3.858785346035266
3.2652736511989167
2.9343108535977795
3.858785346035266
3.2652736511989167
2.9343108535977795
3.813487740406665
3.215369237979766
2.729365002532549
3.0803953303983924
2.6599707790122897
3.6828059838965927
3.046982752880335
2.6599707790122897
3.99699030728108
3.4566839039932677
2.9032091334808032
2.402308372403954
3.597426644833591
2.438831888568267
4.312873239646828
3.3505945166247666
2.6137494205479603
2.093953352622839
2.1315134094701045
2.1315134094701045
2.6530000756461773
3.720033956561217
3.7965674339362
2.578346541337229
2.575881604940161
2.575881604940161
2.4986850085525902
3.4798964101187706
4.1249638289962665
4.267660034245876
2.3129794866863813
2.3081750895329023
3.3542619649173107
2.3129794866863813
2.361988405746758
2.3926705985765997
2.629836287503751
4.130005654909789
4.402017602909509
5.2774216612099565
6.237429627334117
2.549051854244181
2.602504742365143
3.1280608031350203
2.441029793578288
2.549051854244181
3.492015112939308
2.9050145155535603
3.109873193247244
3.0626152954158163
3.907746968936787
2.8690375457623203
3.3266311636576
3.4070344181541863
3.386180599961667
3.856092943995919
3.416793198178424
3.6823103297240047
6.672744693735653
9.569368671214358
9.463295581918407
9.47676310948405
3.851278835100256
3.51945085056272
7.2989064729289135
6.52744554410332
3.705770171110509
7.517291634559476
3.860726709975825
4.486036537872558
4.324749286576123
6.486521407701673
3.494683658802128
3.1464616134913883
4.24752394383995
4.037483099375797
3.3189612097735357
3.932282661240148
3.3189612097735357
3.617370678992675
4.18952970315218
3.8610245214251377
3.8610245214251377
3.5465384574383605
3.540995472789479
4.017358066803306
3.984136264606064
3.41241302420968
3.2907667457842944
3.715216253748165
3.6705318035066816
3.4189389681446047
3.231389938982926
3.48192841748504
3.9464625457139855
3.654359776544679
4.3151177223471855
4.279643566679698
4.139375175496314
3.777895148849792
3.708922880613886
4.020030034531646
3.9926354001628113
2.727197843617005
2.4134899662659737
2.438334493644658
2.673796457589649
2.594410654405505
3.120051342167169
3.563367173923408
3.6408271263413994
3.9701860888023752
2.932072641981438
3.9323613914087296
3.0560017780136666
3.180435672781118
3.986893443686277
3.1544801950012373
2.6939719758547294
2.6779974733706093
2.463865190326489
2.286405785141051
2.6577615552290506
2.437492869197479
2.662833125944051
3.4791034091026685
3.620429075571
3.421514692055858
2.7493075075995232
3.91362176850342
3.609906400808163
3.626001775346414
3.448915135605159
3.3308532798923784
2.860144162408421
3.532964290867228
3.3854132581578558
2.6304552741523115
2.7307705277449625
2.76539077408936
2.746534988507078
3.137729770049105
3.193585419877035
3.359009693005464
3.0374625787179457
3.473398299689896
3.1284444526980386
3.581078265425594
3.386674021083618
3.5391418663210503
2.9581872983231
3.5115397258850725
3.136309029497667
2.521808630622216
2.409352196783993
3.438986866249581
3.4198049721151027
4.481824710340698
6.322208626187016
2.3148669449575885
3.1874697725845484
4.043025980506907
2.3148669449575885
2.2946440501293117
3.1874697725845484
4.043025980506907
4.797835985739082
5.93422559626884
2.474184885616007
2.3923358962460517
3.117709356886323
2.714405078797625
3.5535315042805657
4.065498794765753
2.791638599593384
2.4305575794531
3.29391832220596
2.741656945941993
2.6278354178348757
3.6757287145655457
3.089506791669949
3.156911493119909
4.701980893202873
3.4049254903864368
4.049075711268693
4.6435636968301175
4.85524794539914
4.28834548756729
2.384101209984318
2.5723498591983742
4.10722003233588
2.5115767287508577
4.038222476484319
4.498101003349174
3.2031281431512766
3.123175166633711
4.441788002364759
5.022739195702908
4.953493077250561
4.953493077250561
5.085283660725872
2.499798020366321
2.2136219373382917
2.476890031691392
2.514716946729821
2.499798020366321
2.2136219373382917
2.476890031691392
7.252754857260111
7.3397762949941425
3.862071869035591
3.8133602949259258
4.033425504601863
2.6984364608754343
4.451176650412177
2.6984364608754343
4.247430878805821
4.451176650412177
7.594387680973649
7.593782207218664
7.13216164316018
3.59631267739632
3.111836715757282
2.978587418211595
2.8541418791981923
2.523931508053688
2.7626119950323216
2.4405222526122605
2.499188166419421
2.4405222526122605
2.499188166419421
2.830619224338864
3.396546227082881
4.20608790946704
4.130826734633697
5.012399159778616
3.902701019421547
3.837612538130816
3.226644986426737
2.944369728186347
2.6763979391028974
2.292349320368175
2.369446504389612
3.196755854067936
2.9203008732129883
2.307443803430974
2.3101401924213136
2.744034061122396
4.623275617026484
5.24488774867849
6.040400109471829
2.6804576006156897
2.672601178788074
7.903040153965119
3.1993570480952878
3.5001291641211214
4.505003994055167
7.547120181495474
4.007398060662731
2.8053626682452206
2.822203125051309
2.7093252787856303
2.756465888572865
2.5760142869790488
2.535016293474448
3.695364380462161
3.6992718934266633
5.086665473859917
6.538783149061111
6.678399836520731
3.740203061139223
3.842103865683762
2.271443549827508
3.7812426404491006
2.300471612159209
2.41791279444168
2.621329860834189
2.375133810056393
2.79517124483667
3.5743260795645093
2.1679807284633337
2.7057214181232268
2.8402260915682453
2.89780295088631
2.501083318188348
2.8757040053611407
2.995476001665597
3.036875798674953
3.036875798674953
3.503737369919568
