temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,EONY Preds
293.3333333333333,0.03,0.65,1.34,0.01,0.55,0.09,18.6085260335772,11.03417246524929,W,4.833333333333336,102,Plotter,BY2,W1,BY2-W1,USA Surveillance,USA,4.06e+18,108186349121.0792,,low,-57.33333333333334,479,YES,YES,PWR,14.54443466115835
289.4444444444445,0.03,0.65,1.34,0.01,0.55,0.09,19.3384564936046,10.90363909095403,W,30.11111111111111,104,Plotter,BY2,W1,BY2-W1,USA Surveillance,USA,2.18e+19,80101212658.8723,,low,-57.33333333333334,479,YES,YES,PWR,37.83892353211874
294.4444444444445,0.09,0.845,0.725,0.008,0.292,0.204,19.11727129565577,10.92123534596068,F,25.03333333333333,109,Plotter,CB1,F1,CB1-F1,USA Surveillance,USA,1.31e+19,83413308230.38475,,low,,459,YES,NO,PWR,29.04266561887511
294.4444444444445,0.081,0.61,1.393,0.012,0.285,0.235,19.35218251811136,10.88770393995589,P,33.39444444444445,119,Plotter,CB2,P1,CB2-P1,USA Surveillance,USA,2.25e+19,77215402557.86832,,low,,462,YES,NO,PWR,38.44549697640067
287.2222222222222,0.12,0.64,1.29,0.011,0.24,0.26,18.69897000433602,10.72159690180681,P,36.55555555555556,123,Plotter,CC1,P1,CC1-P1,USA Surveillance,USA,5e+18,52674073062.73187,,low,-14.33333333333333,487,YES,YES,PWR,34.38359805795332
287.2222222222222,0.12,0.64,1.29,0.011,0.24,0.26,19.28103336724773,10.73495189292818,P,60.83333333333333,125,Plotter,CC1,P1,CC1-P1,USA Surveillance,USA,1.91e+19,54319015864.56535,,low,-5.222222222222221,474,YES,YES,PWR,52.97678761447036
280.0,0.14,0.49,1.4,0.009,0.25,0.24,19.26481782300954,10.80364188040415,P,58.88888888888889,143,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,1.84e+19,63627063522.49381,,low,,472,YES,NO,PWR,60.12234350102495
280.0,0.14,0.49,1.4,0.009,0.25,0.24,18.91960102378411,10.87921517290216,P,58.33333333333334,145,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,8.31e+18,75720796375.02405,,low,,470,YES,NO,PWR,45.493396448507866
280.0,0.17,0.64,1.478,0.011,0.225,0.217,18.42651126136457,10.82390093347325,SRM,32.22222222222222,148,Plotter,CK1,SRM2,CK1-SRM2,USA Surveillance,USA,2.67e+18,66665468186.33972,,low,,,NO,NO,PWR,40.81318557657427
282.7777777777778,0.053,0.965,1.375,0.02,0.4,0.095,18.37657695705651,10.84434659463419,W,23.33333333333333,163,Plotter,CK2,W1,CK2-W1,USA Surveillance,USA,2.38e+18,69878986038.29602,,low,,526,YES,NO,PWR,15.861536321883058
282.7777777777778,0.053,0.965,1.375,0.02,0.4,0.095,18.82216807936802,10.81550560073682,W,25.0,164,Plotter,CK2,W1,CK2-W1,USA Surveillance,USA,6.64e+18,65389136264.6574,,low,,526,YES,NO,PWR,26.49359000496934
291.6666666666667,0.06,0.55,1.32,0.005,0.22,0.23,19.07188200730613,10.90097754243504,P,25.94444444444444,172,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,1.18e+19,79611818172.0047,,low,-27.83333333333333,465,YES,YES,PWR,25.466182451104505
262.0,0.087,0.64,1.26,0.017,0.29,0.176,19.69372694892365,11.08051959681989,F,83.0,179,Plotter,F43,F1,F43-F1,France Surveillance,FRANCE,4.94e+19,120370370370.3704,,low,,,NO,NO,PWR,95.54591565700615
262.9186574027526,0.09,0.65,1.27,0.01,0.31,0.169,20.03502928220237,11.36108728356828,F,149.6900432462222,184,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,1.084e+20,229661016949.1526,,high,,,NO,NO,PWR,129.48579695943613
260.2095386073369,0.09,0.65,1.27,0.01,0.31,0.169,19.35640832703898,10.95328780586316,F,59.33432066439016,188,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,2.272e+19,89802371541.50198,,low,,,NO,NO,PWR,66.05542022317572
262.0,0.08,0.62,1.27,0.01,0.32,0.162,19.32014628611105,10.60081499912733,F,48.6006857303374,201,Plotter,F43,F2c,F43-F2c,Decommissioned Vessels,FRANCE,2.09e+19,39885496183.2061,,low,,,NO,NO,PWR,58.2804993132625
278.3333333333333,0.029,0.6,1.48,0.005,0.24,0.0,17.92427928606188,9.672092522350573,P,10.0,202,Plotter,COF,P1,COF-P1,USA Surveillance,SPAIN,8.4e+17,4699942257.852261,,low,,,NO,NO,BWR,9.460461198298308
278.3333333333333,0.072,0.76,1.7,0.012,0.24,0.0,17.92427928606188,9.672092522350573,W,-15.55555555555556,203,Plotter,COF,W1,COF-W1,USA Surveillance,SPAIN,8.4e+17,4699942257.852261,,low,,,NO,NO,BWR,10.460739977867453
275.0,0.21,0.758,1.278,0.009,0.2,0.23,17.38021124171161,9.049187449414822,P,35.55555555555556,213,Plotter,CPR,P1,CPR-P1,USA Surveillance,USA,2.4e+17,1119921157.550508,,low,-41.66666666666666,,NO,YES,BWR,46.55110160642202
275.0,0.2,1.05,1.33,0.019,0.17,0.0,17.61066016308988,9.1846914308176,W,55.0,228,Plotter,CPR,W2,CPR-W2,USA Surveillance,USA,4.08e+17,1530000000.0,,low,,UN-SPEC,NO,NO,BWR,73.43415360458536
275.0,0.11,0.24,1.485,0.015,0.13,0.0,17.6085260335772,9.181843587944773,W,7.06,233,Plotter,CPR,W5,CPR-W5,USA Surveillance,USA,4.06e+17,1520000000.0,,low,,UN-SPEC,NO,NO,BWR,15.126543765262708
275.0,0.01,0.9,1.33,0.012,0.43,0.07,17.72098574415374,9.294466226161592,W,8.72,238,Plotter,CPR,WBWR1,CPR-WBWR1,USA Surveillance,USA,5.26e+17,1970000000.0,,low,,UN-SPEC,NO,NO,BWR,8.139954313695545
294.4444444444445,0.2,0.54,1.3,0.008,0.22,0.23,18.02118929906994,10.65315097240359,P,21.66666666666667,239,Plotter,CR3,P1,CR3-P1,USA Surveillance,USA,1.05e+18,44993623760.74704,,low,,478,YES,NO,PWR,35.920677969642945
291.1111111111111,0.36,0.7,1.55,0.014,0.55,0.09,18.78461729263288,10.85999070988563,W,113.8888888888889,248,Plotter,CR3,W2,CR3-W2,USA Surveillance,USA,6.09e+18,72442046362.90967,,low,,,NO,NO,PWR,85.82062759443797
274.0,0.17,0.61,1.54,0.015,0.31,0.2,17.50785587169583,8.841359470454854,P,35.55555555555556,255,Plotter,CS1,P1,CS1-P1,Taiwan Surveillance,TAIWAN,3.22e+17,694000000.0,,low,-14.44444444444444,,NO,YES,BWR,33.74181422042377
291.1111111111111,0.06,0.59,1.49,0.006,0.22,0.2,19.05690485133647,10.80955971463527,P,2.611111111111112,282,Plotter,DB1,PBW1,DB1-PBW1,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,26.012973132893613
292.2222222222222,0.28,0.63,1.68,0.015,0.49,0.09,18.22530928172586,10.70946933549171,W,66.0611111111111,293,Plotter,DB1,W4,DB1-W4,USA Surveillance,USA,1.68e+18,51223510127.61971,,low,,,NO,NO,PWR,70.3251861163589
291.1111111111111,0.35,0.6,1.57,0.013,0.14,0.14,19.05690485133647,10.80955971463527,W,98.51666666666665,295,Plotter,DB1,W5,DB1-W5,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,85.00848970417148
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.05690485133647,10.80955971463527,W,92.38888888888887,298,Plotter,DB1,WBW3,DB1-WBW3,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,76.13264934754578
284.4444444444445,0.081,0.481,1.445,0.01,0.225,0.235,18.45178643552429,10.85606981558087,P,4.444444444444445,300,Plotter,DC1,P1,DC1-P1,USA Surveillance,USA,2.83e+18,71790969051.24303,,low,,432,YES,NO,PWR,19.001030278824956
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.51851393987789,11.0111071611806,P,37.22222222222222,309,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,3.3e+18,102590503476.8854,,low,,428,YES,NO,PWR,36.459743903362046
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.95712819767681,10.95863450812304,P,54.44444444444444,314,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,9.06e+18,90914783345.85667,,low,,432,YES,NO,PWR,47.365008004276795
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.1846914308176,10.83585156619246,P,60.55555555555556,315,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,1.53e+19,68525397931.0167,,low,,432,YES,NO,PWR,55.572278471366225
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.25285303097989,11.14612803567824,F,24.0,321,Plotter,DO3,F1,DO3-F1,Belgium Surveillance,BELGIUM,1.79e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,30.64160253215159
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.44715803134222,11.14612803567824,F,29.6,330,Plotter,DO4,F1,DO4-F1,Belgium Surveillance,BELGIUM,2.8e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,29.74460963399531
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.73559889969818,11.14612803567824,F,44.3,331,Plotter,DO4,F1,DO4-F1,Belgium Surveillance,BELGIUM,5.44e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,41.459943682325516
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.56820172406699,11.14612803567824,W,28.7,335,Plotter,DO4,W1,DO4-W1,Belgium Surveillance,BELGIUM,3.7e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,49.272842178425854
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.70757017609793,11.14612803567824,W,48.2,338,Plotter,DO4,W1,DO4-W1,Belgium Surveillance,BELGIUM,5.1e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,56.451261148640114
285.5555555555555,0.19,0.465,1.19,0.008,0.25,0.197,19.30102999566398,11.44075429235639,P,56.66666666666666,341,Plotter,DR2,P1,DR2-P1,USA Surveillance,USA,2e+19,275901646581.0268,,low,,,NO,NO,BWR,63.622557399816806
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,16.85125834871907,8.575450546519773,P,3.888888888888889,349,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,7.1e+16,376227508.4836653,,low,-20.77777777777778,422.649,YES,YES,BWR,17.615376013820455
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.9304395947667,11.04602671423302,P,112.3333333333333,359,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,8.52e+19,111180011399.866,,high,,444,YES,NO,PWR,101.93376082796283
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.68124123737559,11.08901294527798,P,81.66666666666667,365,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,4.8e+19,122747581872.6371,,low,,444,YES,NO,PWR,78.96174921904625
282.7777777777778,0.1,0.56,1.4,0.015,0.28,0.2,19.24303804868629,11.25286974791665,P,56.66666666666666,367,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,1.75e+19,179006890230.9291,,low,,460,YES,NO,PWR,52.10757607962325
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.2380461031288,11.14154431026791,P,90.55555555555556,377,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,1.73e+19,138530151848.2644,,low,,498,YES,NO,PWR,69.39633682137244
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.10285513174488,P,120.0,385,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,483,YES,NO,PWR,117.71017546344017
283.8888888888889,0.03,0.9,0.937,0.004,0.324,0.139,19.47421626407625,11.16719868421666,W,-10.55555555555556,390,Plotter,FA2,W1,FA2-W1,USA Surveillance,USA,2.98e+19,146959844652.5948,,low,,483,YES,NO,PWR,48.5423869986222
283.3333333333333,0.03,0.9,0.937,0.004,0.324,0.139,19.94051648493257,11.10285513174488,W,31.0,392,Plotter,FA2,W1,FA2-W1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,483,YES,NO,PWR,84.15852464844929
276.6666666666667,0.301,0.6,1.563,0.013,0.202,0.14,18.68841982200271,10.80044713070281,W,116.6666666666667,401,Plotter,FC1,W1,FC1-W1,USA Surveillance,USA,4.88e+18,63160728522.76373,,low,,511,YES,NO,PWR,82.7960576295385
282.2222222222222,0.301,0.6,1.563,0.013,0.202,0.14,19.18752072083646,10.55645442437005,W,121.6666666666667,403,Plotter,FC1,W1,FC1-W1,USA Surveillance,USA,1.54e+19,36012595615.77984,,low,,511,YES,NO,PWR,97.98688471956218
277.7777777777778,0.11,0.61,1.43,0.013,0.23,0.205,17.41497334797082,9.139024727982733,P,3.888888888888889,404,Plotter,FTZ,PBWR2,FTZ-PBWR2,USA Surveillance,USA,2.6e+17,1377287887.070869,,low,,,NO,NO,BWR,17.812364562596755
285.0,0.05,0.69,0.67,0.01,0.2,0.19,19.00860017176192,11.09482021685573,F,34.44444444444444,407,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,432.646,YES,NO,PWR,22.94498875051423
284.4444444444445,0.05,0.69,0.67,0.01,0.2,0.19,19.22788670461367,10.89023100694105,F,18.88888888888889,408,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,432.646,YES,NO,PWR,29.944609987275207
285.0,0.2,0.18,1.34,0.014,0.23,0.24,19.00860017176192,11.09482021685573,SRM,53.33333333333334,417,Plotter,GIN,SRM3,GIN-SRM3,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,,NO,NO,PWR,43.81958742880844
284.4444444444445,0.2,0.18,1.34,0.014,0.23,0.24,19.22788670461367,10.89023100694105,SRM,50.0,418,Plotter,GIN,SRM3,GIN-SRM3,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,,NO,NO,PWR,53.571660567857315
285.0,0.24,0.52,1.3,0.009,0.5,0.07,19.56110138364906,10.83184585533541,W,122.2222222222222,422,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,3.64e+19,67896260482.88417,,low,,507.109,YES,NO,PWR,97.3619325026406
284.0,0.16,0.745,0.71,0.013,0.0,0.227,19.98677173426625,12.22353547161836,F,152.9713149771578,428,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,9.7e+19,1673152287906.386,,high,,,NO,NO,BWR,108.32425297529232
285.0,0.12,0.09,1.35,0.007,0.23,0.19,19.65224634100332,10.84402250828981,P,57.90555555555555,437,Plotter,HB2,P1,HB2-P1,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,455,YES,NO,PWR,64.95060435077036
285.5555555555555,0.1,0.2,1.29,0.01,0.22,0.2,18.68033551341456,11.07431893683133,P,8.88888888888889,438,Plotter,HB2,P2,HB2-P2,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,388,YES,NO,PWR,23.77797569511102
285.0,0.2,0.18,1.34,0.014,0.23,0.24,19.65224634100332,10.84402250828981,SRM,69.01666666666668,445,Plotter,HB2,SRM3,HB2-SRM3,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,,NO,NO,PWR,78.89841667429444
277.7777777777778,0.08,0.59,1.48,0.014,0.31,0.11,17.15228834438306,8.874620464180126,W,27.22222222222222,450,Plotter,HC1,W1,HC1-W1,USA Surveillance,USA,1.42e+17,749239152.9165453,,low,,543.307,YES,NO,BWR,9.508759257565321
283.8888888888889,0.211,0.63,1.28,0.01,0.25,0.2,18.40312052117582,10.75818587856221,P,27.22222222222222,451,Plotter,IP2,P1,IP2-P1,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,463,YES,NO,BWR,50.936927008428924
277.7777777777778,0.211,0.63,1.28,0.01,0.25,0.2,19.00860017176192,10.79379022119175,P,62.22222222222222,452,Plotter,IP2,P1,IP2-P1,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,463,YES,NO,PWR,70.69107861130092
275.5555555555555,0.149,0.441,1.3,0.014,0.22,0.22,18.69196510276736,10.25866004458842,P,46.11111111111111,455,Plotter,IP2,P2,IP2-P2,USA Surveillance,USA,4.92e+18,18140950762.80486,,low,,445,YES,NO,PWR,42.4049164003143
283.3333333333333,0.24,0.52,1.3,0.012,0.28,0.22,19.01703333929878,10.77786404286917,P,87.22222222222223,470,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,458.86225,YES,NO,PWR,67.92990510511501
283.3333333333333,0.155,1.08,1.18,0.019,0.17,0.08,19.01703333929878,10.77786404286917,W,130.5555555555555,474,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,465,YES,NO,PWR,80.37505776094149
282.2222222222222,0.155,1.08,1.18,0.019,0.17,0.08,18.92788341033071,10.23874510522505,W,107.0,475,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,8.47e+18,17327866974.35394,,low,,465,YES,NO,PWR,77.79802712061317
276.0,0.01,0.67,1.35,0.003,0.0,0.0,18.23044892137827,10.11394335230684,F,2.0,479,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,11.502063684733528
276.0,0.04,0.68,1.35,0.008,0.0,0.0,17.23044892137827,9.146128035678238,F,4.0,481,Plotter,JBF,F11,JBF-F11,Japan Surveillance,JAPAN,1.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,3.6835177085817894
276.0,0.04,0.68,1.35,0.008,0.0,0.0,18.27875360095283,10.11394335230684,F,6.0,482,Plotter,JBF,F11,JBF-F11,Japan Surveillance,JAPAN,1.9e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,12.538204767731324
276.0,0.05,0.69,1.35,0.003,0.0,0.0,18.11394335230684,10.11394335230684,F,16.0,489,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,10.05826291019319
276.0,0.01,0.96,1.35,0.004,0.0,0.0,18.11394335230684,10.11394335230684,F,12.0,493,Plotter,JBF,F3,JBF-F3,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,10.120856176836751
276.0,0.03,0.68,1.35,0.005,0.0,0.0,17.82607480270083,9.146128035678238,F,13.0,498,Plotter,JBF,F6,JBF-F6,Japan Surveillance,JAPAN,6.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.180263471384689
276.0,0.23,0.55,1.35,0.02,0.0,0.0,17.14612803567824,9.146128035678238,P,0.0,509,Plotter,JBP,P11,JBP-P11,Japan Surveillance,JAPAN,1.4e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,41.78320553605309
276.0,0.23,0.55,1.35,0.02,0.0,0.0,17.95424250943933,9.146128035678238,P,62.0,511,Plotter,JBP,P11,JBP-P11,Japan Surveillance,JAPAN,9e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,48.90531766848751
276.0,0.24,0.6,1.35,0.018,0.0,0.0,16.65321251377534,9.146128035678238,P,18.0,512,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,4.5e+16,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,43.99521261179049
276.0,0.24,0.6,1.35,0.018,0.0,0.0,17.67209785793572,9.146128035678238,P,39.0,514,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,4.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,50.08002025813446
276.0,0.1,0.59,1.35,0.008,0.0,0.0,17.14612803567824,9.146128035678238,P,18.0,530,Plotter,JBP,P6,JBP-P6,Japan Surveillance,JAPAN,1.4e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,12.0567265345192
276.0,0.1,0.59,1.35,0.008,0.0,0.0,17.50514997831991,9.146128035678238,P,8.0,531,Plotter,JBP,P6,JBP-P6,Japan Surveillance,JAPAN,3.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,14.172315493077743
276.0,0.02,0.7,1.44,0.006,0.0,0.0,17.32221929473392,9.146128035678238,W,-3.0,545,Plotter,JBW,W10,JBW-W10,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,4.906411494548839
276.0,0.02,0.7,1.44,0.006,0.0,0.0,18.11394335230684,10.11394335230684,W,1.0,547,Plotter,JBW,W10,JBW-W10,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,12.429288088427445
276.0,0.03,0.98,1.44,0.007,0.0,0.0,17.82607480270083,10.11394335230684,W,13.0,554,Plotter,JBW,W13,JBW-W13,Japan Surveillance,JAPAN,6.7e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,8.98961750698425
276.0,0.06,0.85,1.44,0.012,0.0,0.0,17.68124123737559,9.146128035678238,W,19.0,556,Plotter,JBW,W14,JBW-W14,Japan Surveillance,JAPAN,4.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.74996435873227
276.0,0.07,0.63,1.44,0.012,0.0,0.0,17.04139268515823,9.146128035678238,W,-1.0,558,Plotter,JBW,W15,JBW-W15,Japan Surveillance,JAPAN,1.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,3.7100129805978708
