temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,EONY Preds
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.32221929473392,10.66807665033349,P,78.72222222222221,65,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,2.1e+19,46566827388.74519,,low,-19.33333333333333,,NO,YES,PWR,70.80032372170201
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.32221929473392,10.66807665033349,P,92.72222222222221,69,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,2.1e+19,46566827388.74519,,low,-7.833333333333333,442,YES,YES,PWR,70.80032372170201
283.8888888888889,0.26,0.62,1.37,0.018,0.27,0.11,18.97954837470409,10.70988975612658,W,103.5555555555556,72,Plotter,BV1,W1,BV1-W1,USA Surveillance,USA,9.54e+18,51273121275.44308,,low,-54.72222222222222,461,YES,YES,PWR,79.74943441898566
283.8888888888889,0.05,0.56,1.32,0.01,0.24,0.24,19.41830129131975,11.14134343400073,P,25.83333333333333,78,Plotter,BV2,P1,BV2-P1,USA Surveillance,USA,2.62e+19,138466091662.4387,,low,4.111111111111111,498,YES,YES,PWR,45.804094029461176
283.8888888888889,0.05,0.56,1.32,0.01,0.24,0.24,19.74663419893758,11.10107957837157,P,54.44444444444444,80,Plotter,BV2,P1,BV2-P1,USA Surveillance,USA,5.58e+19,126205876797.0088,,low,2.000000000000001,492,YES,YES,PWR,66.8452807021108
283.8888888888889,0.08,0.07,1.17,0.008,0.14,0.1,19.56584781867352,11.07360498124054,W,3.333333333333329,84,Plotter,BV2,W1,BV2-W1,USA Surveillance,USA,3.68e+19,118469070558.6332,,low,-39.88888888888889,507,YES,YES,PWR,55.10366875945233
276.6666666666667,0.12,0.56,1.5,0.01,0.27,0.23,17.6085260335772,9.072006477252465,P,10.49444444444445,86,Plotter,BW2,P1,BW2-P1,USA Surveillance,USA,4.06e+17,1180338239.586568,,low,,517.796,YES,NO,BWR,27.517500092384463
292.2222222222222,0.05,0.73,0.69,0.01,0.27,0.21,18.61172330800734,11.04103469376585,F,10.33333333333334,90,Plotter,BY1,F1,BY1-F1,USA Surveillance,USA,4.09e+18,109909363740.3366,,low,-57.27777777777778,479,YES,YES,PWR,11.696463750847613
292.2222222222222,0.026,0.71,1.48,0.011,0.57,0.08,18.61172330800734,11.04103469376585,W,2.888888888888889,93,Plotter,BY1,W1,BY1-W1,USA Surveillance,USA,4.09e+18,109909363740.3366,,low,-34.72222222222222,458,YES,YES,PWR,15.660181085848844
289.4444444444445,0.07,0.65,1.18,0.005,0.23,0.18,19.08278537031645,10.91466188281497,F,1.388888888888886,97,Plotter,BY2,F1,BY2-F1,USA Surveillance,USA,1.21e+19,82160274733.09454,,low,-36.16666666666666,441,YES,YES,PWR,22.04691332847526
289.4444444444445,0.03,0.65,1.34,0.01,0.55,0.09,19.08278537031645,10.91466188281497,W,16.0,103,Plotter,BY2,W1,BY2-W1,USA Surveillance,USA,1.21e+19,82160274733.09454,,low,-57.33333333333334,479,YES,YES,PWR,27.160849385216604
294.4444444444445,0.049,0.725,1.85,0.012,0.239,0.059,18.46538285144842,11.06894915322261,W,0.0,111,Plotter,CB1,W1,CB1-W1,USA Surveillance,USA,2.92e+18,117205813408.345,,low,,518,YES,NO,PWR,14.57398933841224
294.4444444444445,0.049,0.725,1.85,0.012,0.239,0.059,19.36361197989214,10.89678965896313,W,13.91111111111111,113,Plotter,CB1,W1,CB1-W1,USA Surveillance,USA,2.31e+19,78847814297.62776,,low,,518,YES,NO,PWR,40.99142458329793
294.4444444444445,0.042,0.153,1.163,0.008,0.133,0.14,19.35218251811136,10.88770393995589,W,32.23333333333333,122,Plotter,CB2,W1,CB2-W1,USA Surveillance,USA,2.25e+19,77215402557.86832,,low,,510,YES,NO,PWR,30.73710812984532
286.6666666666667,0.18,0.16,1.05,0.014,0.2,0.15,19.34242268082221,10.4182449074479,W,43.33333333333333,131,Plotter,CC1,W1,CC1-W1,USA Surveillance,USA,2.2e+19,26196598709.8318,,low,-51.83333333333333,515,YES,YES,PWR,62.014581576009434
287.2222222222222,0.21,0.06,1.167,0.013,0.143,0.115,19.29003461136252,10.74356380982559,W,43.88888888888889,138,Plotter,CC2,W1,CC2-W1,USA Surveillance,USA,1.95e+19,55406894595.28758,,low,,519,YES,NO,PWR,59.734395516717946
280.0,0.14,0.49,1.4,0.009,0.25,0.24,18.42651126136457,10.82390093347325,P,32.77777777777778,140,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,2.67e+18,66665468186.33972,,low,,472,YES,NO,PWR,35.946271599366675
280.0,0.14,0.49,1.4,0.009,0.25,0.24,19.07918124604763,10.88576944017869,P,61.11111111111111,146,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,1.2e+19,76872222990.94446,,low,,470,YES,NO,PWR,53.68439807330854
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.26481782300954,10.80364188040415,SRM,76.66666666666667,151,Plotter,CK1,SRM2,CK1-SRM2,USA Surveillance,USA,1.84e+19,63627063522.49381,,low,,,NO,NO,PWR,71.70554844783523
280.0,0.27,0.74,1.33,0.023,0.18,0.26,19.07918124604763,10.88576944017869,W,101.6666666666667,153,Plotter,CK1,W1,CK1-W1,USA Surveillance,USA,1.2e+19,76872222990.94446,,low,,463,YES,NO,PWR,95.99958830757883
280.0,0.27,0.74,1.33,0.023,0.18,0.26,19.26481782300954,10.80364188040415,W,60.0,154,Plotter,CK1,W1,CK1-W1,USA Surveillance,USA,1.84e+19,63627063522.49381,,low,,463,YES,NO,PWR,105.32006970104963
283.3333333333333,0.11,0.58,1.285,0.017,0.215,0.215,19.00860017176192,10.78963426142059,P,50.55555555555556,157,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,1.02e+19,61607595854.1712,,low,,,NO,NO,PWR,47.28617714082361
283.3333333333333,0.11,0.58,1.285,0.017,0.215,0.215,19.00860017176192,10.78963426142059,P,62.22222222222222,161,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,1.02e+19,61607595854.1712,,low,,462,YES,NO,PWR,47.28617714082361
283.3333333333333,0.11,0.58,1.285,0.017,0.215,0.215,19.19865708695442,10.76233258800171,P,76.11111111111111,162,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,1.58e+19,57853892995.78297,,low,,462,YES,NO,PWR,54.97782345370484
291.6666666666667,0.06,0.55,1.32,0.005,0.22,0.23,19.48855071650044,10.89318167119094,P,14.38888888888889,170,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,3.08e+19,78195483835.06398,,low,-19.27777777777778,462,YES,YES,PWR,38.809733796908546
291.6666666666667,0.06,0.55,1.32,0.005,0.22,0.23,19.3654879848909,10.86929499355822,P,25.11111111111111,173,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,2.32e+19,74010782094.90326,,low,-27.83333333333333,465,YES,YES,PWR,33.68288620303729
291.6666666666667,0.03,0.06,1.28,0.005,0.47,0.11,19.3654879848909,10.86929499355822,W,25.66666666666666,177,Plotter,CL1,W1,CL1-W1,USA Surveillance,USA,2.32e+19,74010782094.90326,,low,-47.22222222222222,500,YES,YES,PWR,32.734326004089056
265.0,0.087,0.64,1.26,0.017,0.29,0.176,19.33041377334919,10.90602221893891,F,49.0,180,Plotter,F43,F1,F43-F1,France Surveillance,FRANCE,2.14e+19,80541964621.75386,,low,,,NO,NO,PWR,65.7074851167161
255.7274479500957,0.11,0.095,1.42,0.017,0.51,0.055,19.44138088491651,11.28061232305538,W,78.46268505373169,195,Plotter,F43,W1,F43-W1,France Surveillance,FRANCE,2.763e+19,190814917127.0718,,low,,,NO,NO,PWR,94.61720615700469
261.1990243840401,0.11,0.095,1.42,0.017,0.51,0.055,19.48869169831694,11.00211954779858,W,65.5486984234681,196,Plotter,F43,W1,F43-W1,France Surveillance,FRANCE,3.081e+19,100489236790.6067,,low,,,NO,NO,PWR,93.11323447136246
292.7777777777778,0.05,0.59,1.36,0.006,0.23,0.21,19.17318626841227,10.87919507179448,P,3.888888888888889,205,Plotter,CP1,P1,CP1-P1,USA Surveillance,USA,1.49e+19,75717291756.10455,,low,-29.33333333333333,435,YES,YES,PWR,26.876044809573298
292.2222222222222,0.05,0.59,1.36,0.006,0.23,0.21,18.50242711998443,11.04457912072797,P,11.94444444444445,206,Plotter,CP1,P1,CP1-P1,USA Surveillance,USA,3.18e+18,110810042316.8916,,low,-17.16666666666667,446,YES,YES,PWR,12.584933772524174
293.3333333333333,0.03,0.072,1.37,0.011,0.49,0.11,18.50105926221775,11.04321126296129,W,0.0,212,Plotter,CP2,W1,CP2-W1,USA Surveillance,USA,3.17e+18,110461583064.3228,,low,-43.33333333333334,472,YES,YES,PWR,12.982256262059472
275.0,0.03,0.65,1.375,0.012,0.28,0.0,17.57978359661681,9.155336037465062,P,11.78,216,Plotter,CPR,P3,CPR-P3,USA Surveillance,USA,3.8e+17,1430000000.0,,low,,UN-SPEC,NO,NO,BWR,9.360792671664708
275.0,0.29,0.69,1.575,0.016,0.47,0.0,17.59879050676312,9.173186268412275,W,67.72,230,Plotter,CPR,W3,CPR-W3,USA Surveillance,USA,3.97e+17,1490000000.0,,low,,UN-SPEC,NO,NO,BWR,67.85560454475542
292.2222222222222,0.2,0.54,1.3,0.008,0.22,0.23,18.8750612633917,10.70047631478225,P,56.66666666666666,241,Plotter,CR3,P1,CR3-P1,USA Surveillance,USA,7.5e+18,50173721493.29839,,low,,478,YES,NO,PWR,49.65613315473086
291.1111111111111,0.41,0.1,1.65,0.021,1.0,0.08,19.03342375548695,10.82365402955631,W,65.55555555555556,247,Plotter,CR3,W1,CR3-W1,USA Surveillance,USA,1.08e+19,66627578487.28747,,low,,531,YES,NO,PWR,68.67131054424837
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,18.78461729263288,10.85999070988563,W,78.66111111111111,249,Plotter,CR3,WBW1,CR3-WBW1,USA Surveillance,USA,6.09e+18,72442046362.90967,,low,,,NO,NO,PWR,62.74710008557545
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,19.20139712432045,10.78824736026564,W,94.21666666666667,250,Plotter,CR3,WBW1,CR3-WBW1,USA Surveillance,USA,1.59e+19,61411168397.30292,,low,,,NO,NO,PWR,75.76094966645192
280.5555555555555,0.12,0.2,1.37,0.01,0.19,0.2,19.19033169817029,10.81193379722215,P,38.33333333333334,260,Plotter,CTY,P2,CTY-P2,USA Surveillance,USA,1.55e+19,64853556485.35567,,low,,,NO,NO,PWR,50.351955011119266
280.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.66558099101795,10.74807548146541,SRM,47.77777777777778,264,Plotter,CTY,SRM3,CTY-SRM3,USA Surveillance,USA,4.63e+18,55985489721.88634,,low,,,NO,NO,PWR,41.34867752092131
280.5555555555555,0.205,0.044,1.304,0.018,0.325,0.047,18.41329976408125,10.64024507071699,W,56.11111111111111,267,Plotter,CTY,W1,CTY-W1,USA Surveillance,USA,2.59e+18,43676222596.96458,,low,,481.254,YES,NO,PWR,39.7527312958328
277.7777777777778,0.023,0.936,1.25,0.01,0.325,0.0,17.69019608002851,9.417890235626427,W,2.222222222222222,271,Plotter,DAC,WBWR4,DAC-WBWR4,USA Surveillance,USA,4.9e+17,2617521367.521368,,low,,,NO,NO,BWR,8.778634528879254
277.7777777777778,0.023,0.936,1.25,0.01,0.325,0.0,18.04139268515823,9.37497205738061,W,8.38888888888889,272,Plotter,DAC,WBWR4,DAC-WBWR4,USA Surveillance,USA,1.1e+18,2371221135.771811,,low,,,NO,NO,BWR,13.274489599698702
292.7777777777778,0.02,0.81,0.63,0.011,0.27,0.22,18.77232170672292,10.86189539382432,F,-2.222222222222222,275,Plotter,DB1,F2,DB1-F2,USA Surveillance,USA,5.92e+18,72760452923.98694,,low,,,NO,NO,PWR,13.827153159267468
292.2222222222222,0.02,0.81,0.63,0.011,0.27,0.22,18.98317507203781,10.7479719628258,F,2.777777777777778,277,Plotter,DB1,F2,DB1-F2,USA Surveillance,USA,9.62e+18,55972146584.18629,,low,,,NO,NO,PWR,17.865888046526642
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,18.77232170672292,10.86189539382432,W,60.55555555555556,287,Plotter,DB1,W1,DB1-W1,USA Surveillance,USA,5.92e+18,72760452923.98694,,low,,,NO,NO,PWR,64.88372736136535
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,19.10720996964787,11.08726527900846,W,90.55555555555556,288,Plotter,DB1,W1,DB1-W1,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,74.95558375550176
291.1111111111111,0.29,0.56,1.63,0.017,0.61,0.08,19.05690485133647,10.80955971463527,W,105.6777777777778,299,Plotter,DB1,WBW4,DB1-WBW4,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,81.57234526692513
282.7777777777778,0.196,1.0,1.347,0.013,0.214,0.097,19.13353890837022,10.47878928346301,W,113.5944444444444,308,Plotter,DC1,W1,DC1-W1,USA Surveillance,USA,1.36e+19,30115444900.78201,,low,,506,YES,NO,PWR,93.00392857825776
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.1846914308176,10.83585156619246,P,61.66666666666666,311,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,1.53e+19,68525397931.0167,,low,,428,YES,NO,PWR,57.38672165110599
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.37657695705651,10.81745032143286,P,61.72777777777777,316,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,2.38e+19,65682597842.78477,,low,,432,YES,NO,PWR,65.59886896086101
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.48713837547719,11.14612803567824,F,31.5,322,Plotter,DO3,F1,DO3-F1,Belgium Surveillance,BELGIUM,3.07e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,41.58243649784861
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.93449845124357,11.14612803567824,W,92.0,328,Plotter,DO3,W1,DO3-W1,Belgium Surveillance,BELGIUM,8.6e+19,140000000000.0,,high,,UN-SPEC,NO,NO,PWR,77.53940760751469
285.5555555555555,0.19,0.465,1.19,0.008,0.25,0.197,18.97772360528885,11.66275783168157,P,27.77777777777778,340,Plotter,DR2,P1,DR2-P1,USA Surveillance,USA,9.5e+18,460000000000.0001,,low,,,NO,NO,BWR,51.61850189945464
285.5555555555555,0.19,0.465,1.19,0.008,0.25,0.197,19.63245729218472,11.54488029635208,P,47.22222222222222,342,Plotter,DR2,P1,DR2-P1,USA Surveillance,USA,4.29e+19,350655210295.0408,,low,,,NO,NO,BWR,79.9731188736865
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.85853719756964,11.05437922118765,P,98.72222222222223,358,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,7.22e+19,113338959466.7229,,high,,444,YES,NO,PWR,98.15094620351852
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.9304395947667,11.04602671423302,P,99.05555555555556,361,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,8.52e+19,111180011399.866,,high,,460,YES,NO,PWR,105.4889861403727
284.4444444444445,0.1,0.56,1.4,0.015,0.28,0.2,18.79098847508882,11.21300062210582,P,40.0,366,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,6.18e+18,163305428716.3876,,low,,460,YES,NO,PWR,37.45088773426624
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.69284691927723,11.05227708206607,P,109.7611111111111,379,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,4.93e+19,112791684328.9751,,low,,498,YES,NO,PWR,89.40468373411102
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.2380461031288,11.14154431026791,P,93.4388888888889,381,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,1.73e+19,138530151848.2644,,low,,483,YES,NO,PWR,66.04262060141966
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.69284691927723,11.05227708206607,P,109.0111111111111,383,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,4.93e+19,112791684328.9751,,low,,483,YES,NO,PWR,89.40468373411102
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.10285513174488,P,121.0,384,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,498,YES,NO,PWR,109.49196659093978
276.6666666666667,0.101,0.483,1.461,0.011,0.214,0.22,18.68841982200271,10.80044713070281,P,31.11111111111111,394,Plotter,FC1,P1,FC1-P1,USA Surveillance,USA,4.88e+18,63160728522.76373,,low,,460,YES,NO,PWR,36.418288001452254
282.2222222222222,0.101,0.483,1.461,0.011,0.214,0.22,19.18752072083646,10.55645442437005,P,34.44444444444444,396,Plotter,FC1,P1,FC1-P1,USA Surveillance,USA,1.54e+19,36012595615.77984,,low,,460,YES,NO,PWR,51.57332503436542
285.0,0.05,0.69,0.67,0.01,0.2,0.19,18.76863810124761,11.12370345863401,F,19.44444444444444,406,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,5.87e+18,132954627817.6415,,low,,432.646,YES,NO,PWR,16.415689967011456
282.7777777777778,0.05,0.69,0.67,0.01,0.2,0.19,19.76342799356294,10.78032154728078,F,42.0,410,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,5.8e+19,60300588034.69987,,low,,432.646,YES,NO,PWR,53.9581165751899
284.4444444444445,0.24,0.52,1.3,0.009,0.5,0.07,19.22788670461367,10.89023100694105,W,91.66666666666667,421,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,507.109,YES,NO,PWR,76.38410236266749
284.0,0.16,0.745,0.71,0.013,0.0,0.227,19.25527250510331,11.49447018016487,F,60.13675642388536,427,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,1.8e+19,312226801548.645,,low,,,NO,NO,BWR,65.80799524961897
284.0,0.25,0.2,1.33,0.009,0.0,0.08,18.46538285144842,10.33435476708706,W,40.20036534363643,429,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,2.92e+18,21595077505.62064,,low,,,NO,NO,BWR,46.3498010859507
285.5555555555555,0.09,0.2,1.32,0.01,0.19,0.19,18.68033551341456,11.07431893683133,P,7.777777777777778,440,Plotter,HB2,P3,HB2-P3,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,399,YES,NO,PWR,26.09307785324001
285.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.72427586960079,10.72304214268099,SRM,37.22222222222222,443,Plotter,HB2,SRM3,HB2-SRM3,USA Surveillance,USA,5.3e+18,52849653306.2743,,low,,,NO,NO,PWR,40.65169964531045
285.0,0.2,0.18,1.34,0.014,0.23,0.24,19.58771096501891,11.22736994722451,SRM,92.77777777777777,444,Plotter,HB2,SRM3,HB2-SRM3,USA Surveillance,USA,3.87e+19,168799030229.9435,,low,,,NO,NO,PWR,78.58652644382572
285.5555555555555,0.34,0.66,1.17,0.024,0.275,0.117,18.72427586960079,10.72304214268099,W,117.2222222222222,446,Plotter,HB2,W1,HB2-W1,USA Surveillance,USA,5.3e+18,52849653306.2743,,low,,442,YES,NO,PWR,83.58304523111798
277.7777777777778,0.149,0.441,1.3,0.014,0.22,0.22,19.00860017176192,10.79379022119175,P,58.88888888888889,454,Plotter,IP2,P2,IP2-P2,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,445,YES,NO,PWR,54.033968024442686
283.8888888888889,0.197,0.595,1.29,0.011,0.25,0.22,18.40312052117582,10.75818587856221,P,72.77777777777777,456,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,450,YES,NO,PWR,45.60773579551605
277.7777777777778,0.197,0.595,1.29,0.011,0.25,0.22,19.00860017176192,10.79379022119175,P,101.1111111111111,458,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,450,YES,NO,PWR,63.57948909132218
280.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.65801139665711,10.79747695370415,SRM,37.22222222222222,460,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,4.55e+18,62730240663.5343,,low,,,NO,NO,PWR,41.15273535770949
283.3333333333333,0.19,0.49,1.32,0.011,0.26,0.2,19.01703333929878,10.77786404286917,P,76.66666666666667,464,Plotter,IP3,P2,IP3-P2,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,406.8049999999999,YES,NO,PWR,56.690337140949225
283.3333333333333,0.24,0.52,1.3,0.012,0.28,0.22,19.01703333929878,10.77786404286917,P,96.66666666666667,467,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,420.25025,YES,NO,PWR,63.739016840521735
283.8888888888889,0.24,0.52,1.3,0.012,0.28,0.22,18.41995574848976,10.77502110587615,P,60.55555555555556,468,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,458.86225,YES,NO,PWR,48.726400712002345
283.8888888888889,0.155,1.08,1.18,0.019,0.17,0.08,18.84010609445676,10.83614950920148,W,97.77777777777777,473,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,6.92e+18,68572425164.89091,,low,,465,YES,NO,PWR,73.51264519349265
276.0,0.01,0.67,1.35,0.003,0.0,0.0,17.66275783168157,9.146128035678238,F,16.0,478,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,4.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.637015105492126
276.0,0.05,0.69,1.35,0.003,0.0,0.0,17.25527250510331,9.146128035678238,F,3.0,486,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,1.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,4.777283189600158
276.0,0.05,0.69,1.35,0.003,0.0,0.0,17.32221929473392,9.146128035678238,F,0.0,487,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,5.160055599110245
276.0,0.01,0.93,1.35,0.005,0.0,0.0,18.0,10.11394335230684,F,3.0,491,Plotter,JBF,F2,JBF-F2,Japan Surveillance,JAPAN,1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,9.467994308780534
276.0,0.01,0.96,1.35,0.004,0.0,0.0,17.25527250510331,9.146128035678238,F,17.0,492,Plotter,JBF,F3,JBF-F3,Japan Surveillance,JAPAN,1.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,4.859782119150686
276.0,0.02,0.67,1.35,0.004,0.0,0.0,18.07918124604763,10.11394335230684,F,13.0,495,Plotter,JBF,F4,JBF-F4,Japan Surveillance,JAPAN,1.2e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,10.198539247753734
276.0,0.03,0.69,1.35,0.006,0.0,0.0,17.20411998265593,9.146128035678238,F,17.0,499,Plotter,JBF,F7,JBF-F7,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,4.737407995456266
276.0,0.03,0.895,1.35,0.002,0.0,0.0,17.99563519459755,10.11394335230684,F,23.0,502,Plotter,JBF,F9,JBF-F9,Japan Surveillance,JAPAN,9.9e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,8.948779084597675
276.0,0.04,0.6,1.35,0.008,0.0,0.0,17.79934054945358,9.146128035678238,P,14.0,504,Plotter,JBP,P1,JBP-P1,Japan Surveillance,JAPAN,6.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,11.075148574605475
276.0,0.16,0.56,1.35,0.012,0.0,0.0,17.36172783601759,9.146128035678238,P,18.0,506,Plotter,JBP,P10,JBP-P10,Japan Surveillance,JAPAN,2.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,31.98360339847162
276.0,0.24,0.6,1.35,0.018,0.0,0.0,18.25527250510331,10.11394335230684,P,60.0,517,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,1.8e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,54.42720169014527
