temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,EONY Preds
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,18.48000694295715,10.90201908997416,P,71.05555555555556,62,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,3.02e+18,79802976492.47421,,low,-19.33333333333333,,NO,YES,PWR,45.49354839621577
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,18.79239168949825,10.7372825817956,P,65.72222222222221,63,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,6.2e+18,54611308416.48345,,low,-19.33333333333333,,NO,YES,PWR,52.32334501631895
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,18.48000694295715,10.90201908997416,P,76.66666666666666,66,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,3.02e+18,79802976492.47421,,low,-7.833333333333333,442,YES,YES,PWR,45.49354839621577
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,18.97954837470409,10.70988975612658,P,100.1111111111111,68,Plotter,BV1,P1,BV1-P1,USA Surveillance,USA,9.54e+18,51273121275.44308,,low,-7.833333333333333,442,YES,YES,PWR,57.731128996327485
283.8888888888889,0.05,0.56,1.32,0.01,0.24,0.24,18.78532983501077,11.15618945958039,P,13.33333333333333,74,Plotter,BV2,P1,BV2-P1,USA Surveillance,USA,6.1e+18,143281282297.0103,,low,2.000000000000001,492,YES,YES,PWR,21.989964734680782
289.4444444444445,0.07,0.65,1.18,0.005,0.23,0.18,19.3384564936046,10.90363909095403,F,8.277777777777775,98,Plotter,BY2,F1,BY2-F1,USA Surveillance,USA,2.18e+19,80101212658.8723,,low,-36.16666666666666,441,YES,YES,PWR,31.122365074556825
289.4444444444445,0.07,0.65,1.18,0.005,0.23,0.18,19.3384564936046,10.90363909095403,F,21.94444444444444,101,Plotter,BY2,F1,BY2-F1,USA Surveillance,USA,2.18e+19,80101212658.8723,,low,-43.88888888888889,445,YES,YES,PWR,31.122365074556825
294.4444444444445,0.09,0.845,0.725,0.008,0.292,0.204,19.36361197989214,10.89678965896313,F,15.87222222222222,107,Plotter,CB1,F1,CB1-F1,USA Surveillance,USA,2.31e+19,78847814297.62776,,low,,475,YES,NO,PWR,42.93430708230376
294.4444444444445,0.081,0.61,1.393,0.012,0.285,0.235,19.06069784035361,10.90675279860686,P,28.33333333333333,118,Plotter,CB2,P1,CB2-P1,USA Surveillance,USA,1.15e+19,80677568100.28601,,low,,462,YES,NO,PWR,31.82465496044766
294.4444444444445,0.042,0.153,1.163,0.008,0.133,0.14,19.06069784035361,10.90675279860686,W,17.77777777777778,121,Plotter,CB2,W1,CB2-W1,USA Surveillance,USA,1.15e+19,80677568100.28601,,low,,510,YES,NO,PWR,23.279270470948664
287.2222222222222,0.12,0.64,1.29,0.011,0.24,0.26,19.28103336724773,10.73495189292818,P,61.72222222222222,124,Plotter,CC1,P1,CC1-P1,USA Surveillance,USA,1.91e+19,54319015864.56535,,low,-14.33333333333333,487,YES,YES,PWR,56.257149208891704
287.2222222222222,0.18,0.16,1.05,0.014,0.2,0.15,19.28103336724773,10.73495189292818,W,57.61111111111111,130,Plotter,CC1,W1,CC1-W1,USA Surveillance,USA,1.91e+19,54319015864.56535,,low,-51.83333333333333,515,YES,YES,PWR,59.61069753290723
286.6666666666667,0.21,0.06,1.167,0.013,0.143,0.115,19.38738982633873,10.45513342564177,W,38.72222222222222,139,Plotter,CC2,W1,CC2-W1,USA Surveillance,USA,2.44e+19,28518943029.99837,,low,,519,YES,NO,PWR,69.6880436617396
280.0,0.14,0.49,1.4,0.009,0.25,0.24,19.07918124604763,10.88576944017869,P,54.44444444444444,142,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,1.2e+19,76872222990.94446,,low,,472,YES,NO,PWR,53.79461632316367
280.0,0.14,0.49,1.4,0.009,0.25,0.24,18.42651126136457,10.82390093347325,P,33.88888888888889,144,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,2.67e+18,66665468186.33972,,low,,470,YES,NO,PWR,35.96750457517171
280.0,0.14,0.49,1.4,0.009,0.25,0.24,19.26481782300954,10.80364188040415,P,52.77777777777778,147,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,1.84e+19,63627063522.49381,,low,,470,YES,NO,PWR,61.801251771063306
282.7777777777778,0.11,0.58,1.285,0.017,0.215,0.215,18.37657695705651,10.84434659463419,P,31.11111111111111,155,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,2.38e+18,69878986038.29602,,low,,,NO,NO,PWR,30.745376224815693
283.3333333333333,0.053,0.965,1.375,0.02,0.4,0.095,19.19865708695442,10.76233258800171,W,28.88888888888889,166,Plotter,CK2,W1,CK2-W1,USA Surveillance,USA,1.58e+19,57853892995.78297,,low,,526,YES,NO,PWR,40.18450315592388
291.6666666666667,0.06,0.55,1.32,0.005,0.22,0.23,19.48855071650044,10.89318167119094,P,17.11111111111111,174,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,3.08e+19,78195483835.06398,,low,-27.83333333333333,465,YES,YES,PWR,39.69740112454589
292.7777777777778,0.03,0.06,1.28,0.005,0.47,0.11,18.49554433754645,10.97554843154114,W,36.77777777777778,175,Plotter,CL1,W1,CL1-W1,USA Surveillance,USA,3.13e+18,94525379913.50777,,low,-47.22222222222222,500,YES,YES,PWR,12.515037442553451
291.6666666666667,0.03,0.06,1.28,0.005,0.47,0.11,19.07188200730613,10.90097754243504,W,19.44444444444444,176,Plotter,CL1,W1,CL1-W1,USA Surveillance,USA,1.18e+19,79611818172.0047,,low,-47.22222222222222,500,YES,YES,PWR,24.982443155377812
255.0,0.09,0.65,1.27,0.01,0.31,0.169,18.73239375982297,10.94493328530455,F,41.25880402523386,186,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,5.4e+18,88091353996.73737,,low,,,NO,NO,PWR,41.36699310637699
255.7274479500957,0.09,0.65,1.27,0.01,0.31,0.169,19.08386080086657,10.92309223900545,F,51.71047120322781,187,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,1.213e+19,83770718232.0442,,low,,,NO,NO,PWR,55.61396433359796
261.1990243840401,0.09,0.65,1.27,0.01,0.31,0.169,19.84154716525655,11.3549750147382,F,110.1667716619761,189,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,6.943e+19,226451402478.7997,,high,,,NO,NO,PWR,108.82222610022117
265.0,0.11,0.095,1.42,0.017,0.51,0.055,19.78746047451842,11.36306892010814,W,91.33950699214299,197,Plotter,F43,W1,F43-W1,France Surveillance,FRANCE,6.13e+19,230711328566.0519,,high,,,NO,NO,PWR,119.46283075424114
292.2222222222222,0.05,0.59,1.36,0.006,0.23,0.21,18.50242711998443,11.04457912072797,P,3.722222222222221,204,Plotter,CP1,P1,CP1-P1,USA Surveillance,USA,3.18e+18,110810042316.8916,,low,-29.33333333333333,435,YES,YES,PWR,12.737455067551634
275.0,0.17,0.64,1.478,0.011,0.225,0.0,17.4456042032736,9.01703333929878,P,13.94,215,Plotter,CPR,P2,CPR-P2,USA Surveillance,USA,2.79e+17,1040000000.0,,low,,UN-SPEC,NO,NO,BWR,38.85396957138881
275.0,0.11,0.61,1.43,0.013,0.23,0.205,17.65705585285711,9.230448921378274,P,23.83,222,Plotter,CPR,PBWR2,CPR-PBWR2,USA Surveillance,USA,4.54e+17,1700000000.0,,low,,UN-SPEC,NO,NO,BWR,28.719008608125655
275.0,0.22,0.51,1.37,0.018,0.22,0.23,17.48000694295715,9.05307844348342,P,36.33,223,Plotter,CPR,PBWR3,CPR-PBWR3,USA Surveillance,USA,3.02e+17,1130000000.0,,low,,UN-SPEC,NO,NO,BWR,41.983144770157104
275.0,0.172,0.584,1.16,0.018,0.17,0.2,17.67024585307412,9.243038048686294,P,29.67,225,Plotter,CPR,PBWR4,CPR-PBWR4,USA Surveillance,USA,4.68e+17,1750000000.0,,low,,UN-SPEC,NO,NO,BWR,39.35453655422309
275.0,0.17,0.52,1.315,0.015,0.19,0.185,17.46686762035411,9.041392685158225,P,25.56,226,Plotter,CPR,PBWR5,CPR-PBWR5,USA Surveillance,USA,2.93e+17,1100000000.0,,low,,UN-SPEC,NO,NO,BWR,35.54097461015722
275.0,0.11,0.24,1.485,0.015,0.13,0.0,17.70243053644553,9.276461804173245,W,6.22,234,Plotter,CPR,W6,CPR-W6,USA Surveillance,USA,5.04e+17,1890000000.0,,low,,UN-SPEC,NO,NO,BWR,27.00918813791857
275.0,0.27,0.06,1.29,0.016,0.28,0.0,17.49554433754645,9.071882007306126,W,32.39,235,Plotter,CPR,W7,CPR-W7,USA Surveillance,USA,3.13e+17,1180000000.0,,low,,UN-SPEC,NO,NO,BWR,40.04794294302673
275.0,0.26,0.56,1.54,0.014,0.53,0.0,17.50785587169583,9.08278537031645,W,47.5,236,Plotter,CPR,W8,CPR-W8,USA Surveillance,USA,3.22e+17,1210000000.0,,low,,UN-SPEC,NO,NO,BWR,57.770248994052736
291.1111111111111,0.2,0.54,1.3,0.008,0.22,0.23,19.03342375548695,10.82365402955631,P,64.44444444444444,242,Plotter,CR3,P1,CR3-P1,USA Surveillance,USA,1.08e+19,66627578487.28747,,low,,478,YES,NO,PWR,54.75029846470448
291.6666666666667,0.17,0.64,1.478,0.011,0.225,0.217,18.81690383937566,10.7095711988631,SRM,45.55555555555556,243,Plotter,CR3,SRM2,CR3-SRM2,USA Surveillance,USA,6.56e+18,51235525963.91519,,low,,,NO,NO,PWR,40.605388440933766
291.6666666666667,0.41,0.1,1.65,0.021,1.0,0.08,18.81690383937566,10.7095711988631,W,62.77777777777778,245,Plotter,CR3,W1,CR3-W1,USA Surveillance,USA,6.56e+18,51235525963.91519,,low,,531,YES,NO,PWR,59.3483747971515
291.1111111111111,0.39,0.58,1.63,0.018,0.54,0.09,19.20139712432045,10.78824736026564,W,70.0,251,Plotter,CR3,WBW2,CR3-WBW2,USA Surveillance,USA,1.59e+19,61411168397.30292,,low,,,NO,NO,PWR,94.33662479706945
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,18.78461729263288,10.85999070988563,W,93.33333333333333,252,Plotter,CR3,WBW3,CR3-WBW3,USA Surveillance,USA,6.09e+18,72442046362.90967,,low,,,NO,NO,PWR,65.08563802419921
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.20139712432045,10.78824736026564,W,76.66666666666667,253,Plotter,CR3,WBW3,CR3-WBW3,USA Surveillance,USA,1.59e+19,61411168397.30292,,low,,,NO,NO,PWR,79.03674558798856
274.0,0.17,0.61,1.54,0.015,0.31,0.2,17.11394335230684,8.770852011642145,P,13.88888888888889,254,Plotter,CS1,P1,CS1-P1,Taiwan Surveillance,TAIWAN,1.3e+17,590000000.0,,low,-14.44444444444444,,NO,YES,BWR,35.715849910770395
280.5555555555555,0.12,0.2,1.37,0.01,0.19,0.2,18.66558099101795,10.74807548146541,P,42.22222222222222,259,Plotter,CTY,P2,CTY-P2,USA Surveillance,USA,4.63e+18,55985489721.88634,,low,,,NO,NO,PWR,32.99909534262201
280.5555555555555,0.12,0.2,1.37,0.01,0.19,0.2,19.35793484700045,10.83679676329642,P,40.0,261,Plotter,CTY,P2,CTY-P2,USA Surveillance,USA,2.28e+19,68674698795.18071,,low,,,NO,NO,PWR,58.26138141896163
280.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,19.19033169817029,10.81193379722215,SRM,66.11111111111111,265,Plotter,CTY,SRM3,CTY-SRM3,USA Surveillance,USA,1.55e+19,64853556485.35567,,low,,,NO,NO,PWR,58.27208192075173
277.7777777777778,0.15,0.65,1.35,0.01,0.07,0.0,17.69019608002851,9.417890235626427,P,23.88888888888889,269,Plotter,DAC,PBWR1,DAC-PBWR1,USA Surveillance,USA,4.9e+17,2617521367.521368,,low,,,NO,NO,BWR,36.513720406581704
277.7777777777778,0.15,0.65,1.35,0.01,0.07,0.0,18.04139268515823,9.37497205738061,P,40.95000000000001,270,Plotter,DAC,PBWR1,DAC-PBWR1,USA Surveillance,USA,1.1e+18,2371221135.771811,,low,,,NO,NO,BWR,42.27191817243576
292.7777777777778,0.04,0.77,0.68,0.004,0.3,0.26,19.10720996964787,11.08726527900846,F,-2.222222222222222,273,Plotter,DB1,F1,DB1-F1,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,21.406028214804564
291.1111111111111,0.063,0.73,1.3,0.009,0.25,0.17,19.05690485133647,10.80955971463527,F,-3.911111111111107,278,Plotter,DB1,F3,DB1-F3,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,22.562927866414885
292.2222222222222,0.12,0.5,1.35,0.01,0.23,0.22,18.2405492482826,10.72470930204845,P,21.65555555555556,281,Plotter,DB1,P2,DB1-P2,USA Surveillance,USA,1.74e+18,53052921203.60612,,low,,,NO,NO,PWR,26.62701587537866
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.05690485133647,10.80955971463527,SRM,79.42222222222223,285,Plotter,DB1,SRM2,DB1-SRM2,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,48.53094387033565
291.1111111111111,0.27,0.59,1.45,0.011,0.49,0.08,18.82151352840477,10.960720499864,W,76.66666666666667,291,Plotter,DB1,W2,DB1-W2,USA Surveillance,USA,6.63e+18,91352513227.51323,,low,,,NO,NO,PWR,70.41294677956257
291.1111111111111,0.32,0.59,1.47,0.016,0.54,0.08,18.82151352840477,10.960720499864,W,105.5555555555556,292,Plotter,DB1,W3,DB1-W3,USA Surveillance,USA,6.63e+18,91352513227.51323,,low,,,NO,NO,PWR,77.8941343159609
291.1111111111111,0.39,0.58,1.63,0.018,0.54,0.09,18.82151352840477,10.960720499864,W,76.11111111111111,297,Plotter,DB1,WBW2,DB1-WBW2,USA Surveillance,USA,6.63e+18,91352513227.51323,,low,,,NO,NO,PWR,81.41799427335997
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.51851393987789,11.0111071611806,P,40.55555555555556,313,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,3.3e+18,102590503476.8854,,low,,432,YES,NO,PWR,39.906513909058106
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.95712819767681,10.95863450812304,W,112.7777777777778,318,Plotter,DC2,W1,DC2-W1,USA Surveillance,USA,9.06e+18,90914783345.85667,,low,,453,YES,NO,PWR,85.03778245192463
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.37657695705651,10.81745032143286,W,124.7333333333333,320,Plotter,DC2,W1,DC2-W1,USA Surveillance,USA,2.38e+19,65682597842.78477,,low,,453,YES,NO,PWR,102.96268973152692
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.81157500587059,11.14612803567824,F,59.0,323,Plotter,DO3,F1,DO3-F1,Belgium Surveillance,BELGIUM,6.48e+19,140000000000.0,,high,,UN-SPEC,NO,NO,PWR,60.51021149612388
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.69460519893357,11.14612803567824,W,36.2,327,Plotter,DO3,W1,DO3-W1,Belgium Surveillance,BELGIUM,4.95e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,60.62359288442892
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.44715803134222,11.14612803567824,F,21.4,333,Plotter,DO4,F2,DO4-F2,Belgium Surveillance,BELGIUM,2.8e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,31.999753067547314
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.85733249643127,11.14612803567824,W,50.2,336,Plotter,DO4,W1,DO4-W1,Belgium Surveillance,BELGIUM,7.2e+19,140000000000.0,,high,,UN-SPEC,NO,NO,PWR,70.33294839855097
276.1111111111111,0.19,0.465,1.19,0.008,0.25,0.197,16.71683772329952,8.423159673786987,P,-12.22222222222222,343,Plotter,DR2,P1,DR2-P1,USA Surveillance,USA,5.21e+16,264947407.1768709,,low,,,NO,NO,BWR,31.113605336572675
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,15.96661098668193,8.482938122875623,P,-1.666666666666667,344,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,9260000000000000.0,304045179.9317048,,low,-20.77777777777778,422.649,YES,YES,BWR,21.746592616318434
285.5555555555555,0.133,0.537,1.645,0.008,0.253,0.247,19.13353890837022,11.45666247639708,P,27.22222222222222,346,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,1.36e+19,286195286195.2862,,low,-20.77777777777778,422.649,YES,YES,BWR,52.74016264482654
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,16.43136376415899,8.508974664371701,P,0.0,347,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,2.7e+16,322830578.5123967,,low,-20.77777777777778,422.649,YES,YES,BWR,23.380600564191933
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,18.85186960072977,11.36819673692345,W,75.55555555555556,351,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,7.11e+18,233451536643.026,,low,,448.159,YES,NO,BWR,56.5580312805648
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.13353890837022,11.45666247639708,W,56.11111111111111,352,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,1.36e+19,286195286195.2862,,low,,448.159,YES,NO,BWR,66.16259304457881
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.20682587603185,11.27827436120061,W,77.22222222222223,353,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,1.61e+19,189790452479.2999,,low,,448.159,YES,NO,BWR,69.20775093010425
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,16.85125834871907,8.575450546519773,W,-4.444444444444445,354,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,7.1e+16,376227508.4836653,,low,,448.159,YES,NO,BWR,37.337041010943594
285.5555555555555,0.35,0.73,1.75,0.013,0.54,0.09,19.03342375548695,11.10487224065571,W,143.8888888888889,357,Plotter,DR3,W2,DR3-W2,USA Surveillance,USA,1.08e+19,127312850110.3378,,low,,,NO,NO,BWR,100.91193002975025
282.7777777777778,0.1,0.56,1.4,0.015,0.28,0.2,19.48995847942484,11.2058220374787,P,62.77777777777778,368,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,3.09e+19,160628290540.7091,,low,,460,YES,NO,PWR,67.10646746359276
284.4444444444445,0.195,0.597,1.327,0.005,0.229,0.215,18.78175537465247,11.23762578893044,P,56.66666666666666,376,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,6.05e+18,172832650001.5998,,low,,498,YES,NO,PWR,52.179789034360944
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.47421626407625,11.16719868421666,P,91.11111111111111,378,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,2.98e+19,146959844652.5948,,low,,498,YES,NO,PWR,78.31369650353734
284.4444444444445,0.195,0.597,1.327,0.005,0.229,0.215,18.78175537465247,11.23762578893044,P,69.55000000000001,380,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,6.05e+18,172832650001.5998,,low,,483,YES,NO,PWR,52.179789034360944
283.8888888888889,0.03,0.9,0.937,0.004,0.324,0.139,19.83250891270623,11.05472018890542,W,38.0,393,Plotter,FA2,W1,FA2-W1,USA Surveillance,USA,6.8e+19,113427977637.8744,,high,,483,YES,NO,PWR,69.69181521380476
276.6666666666667,0.174,0.665,1.465,0.01,0.186,0.219,18.68841982200271,10.80044713070281,SRM,64.44444444444444,399,Plotter,FC1,SRM1,FC1-SRM1,USA Surveillance,USA,4.88e+18,63160728522.76373,,low,,,NO,NO,PWR,45.31606931571925
285.0,0.07,0.69,0.66,0.01,0.23,0.18,19.00860017176192,11.09482021685573,F,8.333333333333334,412,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,539.5145,YES,NO,PWR,23.156267073693453
284.4444444444445,0.07,0.69,0.66,0.01,0.23,0.18,19.22788670461367,10.89023100694105,F,-18.88888888888889,413,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,539.5145,YES,NO,PWR,30.156469233784858
285.0,0.07,0.69,0.66,0.01,0.23,0.18,19.56110138364906,10.83184585533541,F,38.33333333333334,414,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,3.64e+19,67896260482.88417,,low,,539.5145,YES,NO,PWR,43.74406677335437
285.0,0.24,0.52,1.3,0.009,0.5,0.07,19.00860017176192,11.09482021685573,W,87.77777777777777,420,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,507.109,YES,NO,PWR,70.56534317075783
284.0,0.25,0.2,1.33,0.009,0.0,0.08,19.25527250510331,11.49447018016487,W,60.13675642388536,431,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,1.8e+19,312226801548.645,,low,,,NO,NO,BWR,69.58994645808622
285.5555555555555,0.12,0.09,1.35,0.007,0.23,0.19,18.68033551341456,11.07431893683133,P,18.88888888888889,436,Plotter,HB2,P1,HB2-P1,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,455,YES,NO,BWR,29.727619477555486
285.5555555555555,0.1,0.2,1.29,0.01,0.22,0.2,18.72427586960079,10.72304214268099,P,24.44444444444444,439,Plotter,HB2,P2,HB2-P2,USA Surveillance,USA,5.3e+18,52849653306.2743,,low,,388,YES,NO,PWR,28.958364243379823
285.0,0.09,0.2,1.32,0.01,0.19,0.19,19.58771096501891,11.22736994722451,P,41.66666666666666,441,Plotter,HB2,P3,HB2-P3,USA Surveillance,USA,3.87e+19,168799030229.9435,,low,,399,YES,NO,PWR,61.47163348645359
285.0,0.34,0.66,1.17,0.024,0.275,0.117,19.58771096501891,11.22736994722451,W,165.5555555555555,447,Plotter,HB2,W1,HB2-W1,USA Surveillance,USA,3.87e+19,168799030229.9435,,low,,442,YES,NO,PWR,123.07201787361451
285.0,0.34,0.66,1.17,0.024,0.275,0.117,19.65224634100332,10.84402250828981,W,146.9555555555555,448,Plotter,HB2,W1,HB2-W1,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,442,YES,NO,PWR,127.70419362555816
277.7777777777778,0.09,0.64,1.38,0.012,0.29,0.2,17.15228834438306,8.874620464180126,P,-1.111111111111111,449,Plotter,HC1,P1,HC1-P1,USA Surveillance,USA,1.42e+17,749239152.9165453,,low,,483.322,YES,NO,PWR,18.466294293215526
280.5555555555555,0.197,0.595,1.29,0.011,0.25,0.22,18.65801139665711,10.79747695370415,P,85.0,457,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,4.55e+18,62730240663.5343,,low,,450,YES,NO,PWR,51.91417573506083
283.8888888888889,0.2,0.18,1.34,0.014,0.23,0.24,18.40312052117582,10.75818587856221,SRM,32.77777777777778,459,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,,NO,NO,PWR,29.533212895228793
275.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.69196510276736,10.25866004458842,SRM,52.22222222222222,462,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,4.92e+18,18140950762.80486,,low,,,NO,NO,PWR,44.68391278961133
283.8888888888889,0.18,0.5,1.41,0.01,0.28,0.22,18.41995574848976,10.77502110587615,P,51.66666666666666,463,Plotter,IP3,P1,IP3-P1,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,411.8038749999999,YES,NO,PWR,40.842657185726424
276.0,0.04,0.89,1.35,0.002,0.0,0.0,18.04139268515823,10.11394335230684,F,3.0,483,Plotter,JBF,F12,JBF-F12,Japan Surveillance,JAPAN,1.1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,10.844720139685498
