temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,E900 Preds
292.2222222222222,0.026,0.71,1.48,0.011,0.57,0.08,18.61172330800734,11.04103469376585,W,2.888888888888889,93,Plotter,BY1,W1,BY1-W1,USA Surveillance,USA,4.09e+18,109909363740.3366,,low,-34.72222222222222,458,YES,YES,PWR,9.38268069563285
293.3333333333333,0.07,0.65,1.18,0.005,0.23,0.18,18.6085260335772,11.03417246524929,F,11.33333333333333,99,Plotter,BY2,F1,BY2-F1,USA Surveillance,USA,4.06e+18,108186349121.0792,,low,-43.88888888888889,445,YES,YES,PWR,15.533260553475529
289.4444444444445,0.03,0.65,1.34,0.01,0.55,0.09,19.3384564936046,10.90363909095403,W,30.11111111111111,104,Plotter,BY2,W1,BY2-W1,USA Surveillance,USA,2.18e+19,80101212658.8723,,low,-57.33333333333334,479,YES,YES,PWR,23.999958666392864
294.4444444444445,0.09,0.845,0.725,0.008,0.292,0.204,18.46538285144842,11.06894915322261,F,7.777777777777778,108,Plotter,CB1,F1,CB1-F1,USA Surveillance,USA,2.92e+18,117205813408.345,,low,,459,YES,NO,PWR,19.754792255533275
294.4444444444445,0.042,0.153,1.163,0.008,0.133,0.14,19.06069784035361,10.90675279860686,W,17.77777777777778,121,Plotter,CB2,W1,CB2-W1,USA Surveillance,USA,1.15e+19,80677568100.28601,,low,,510,YES,NO,PWR,14.35733168434925
287.2222222222222,0.133,0.66,1.21,0.005,0.205,0.208,19.29003461136252,10.74356380982559,P,60.0,133,Plotter,CC2,P1,CC2-P1,USA Surveillance,USA,1.95e+19,55406894595.28758,,low,,438,YES,NO,PWR,54.2955018464133
287.7777777777778,0.21,0.06,1.167,0.013,0.143,0.115,18.91645394854993,10.7520663505966,W,37.22222222222222,137,Plotter,CC2,W1,CC2-W1,USA Surveillance,USA,8.25e+18,56502329128.7382,,low,,519,YES,NO,PWR,37.12574973809751
280.0,0.14,0.49,1.4,0.009,0.25,0.24,18.42651126136457,10.82390093347325,P,32.77777777777778,140,Plotter,CK1,P1,CK1-P1,USA Surveillance,USA,2.67e+18,66665468186.33972,,low,,472,YES,NO,PWR,32.57077445981283
280.0,0.27,0.74,1.33,0.023,0.18,0.26,18.42651126136457,10.82390093347325,W,38.88888888888889,152,Plotter,CK1,W1,CK1-W1,USA Surveillance,USA,2.67e+18,66665468186.33972,,low,,463,YES,NO,PWR,80.08362421804671
283.3333333333333,0.11,0.58,1.285,0.017,0.215,0.215,19.19865708695442,10.76233258800171,P,53.33333333333334,158,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,1.58e+19,57853892995.78297,,low,,,NO,NO,PWR,48.741071402141614
282.7777777777778,0.11,0.58,1.285,0.017,0.215,0.215,18.82216807936802,10.81550560073682,P,56.66666666666666,160,Plotter,CK2,P1,CK2-P1,USA Surveillance,USA,6.64e+18,65389136264.6574,,low,,462,YES,NO,PWR,36.799579861300685
292.7777777777778,0.06,0.55,1.32,0.005,0.22,0.23,18.49554433754645,10.97554843154114,P,-3.277777777777779,167,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,3.13e+18,94525379913.50777,,low,-19.27777777777778,462,YES,YES,PWR,11.420362201820977
292.7777777777778,0.06,0.55,1.32,0.005,0.22,0.23,18.49554433754645,10.97554843154114,P,14.5,171,Plotter,CL1,P1,CL1-P1,USA Surveillance,USA,3.13e+18,94525379913.50777,,low,-27.83333333333333,465,YES,YES,PWR,11.420362201820977
291.6666666666667,0.03,0.06,1.28,0.005,0.47,0.11,19.48855071650044,10.89318167119094,W,27.61111111111111,178,Plotter,CL1,W1,CL1-W1,USA Surveillance,USA,3.08e+19,78195483835.06398,,low,-47.22222222222222,500,YES,YES,PWR,25.00218928213601
262.0,0.087,0.64,1.26,0.017,0.29,0.176,20.05307844348342,11.46480673664109,F,146.0,183,Plotter,F43,F1,F43-F1,France Surveillance,FRANCE,1.13e+20,291612903225.8065,,high,,,NO,NO,PWR,143.2543232800456
255.0,0.09,0.65,1.27,0.01,0.31,0.169,18.73239375982297,10.94493328530455,F,41.25880402523386,186,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,5.4e+18,88091353996.73737,,low,,,NO,NO,PWR,44.00720367147225
255.7274479500957,0.09,0.65,1.27,0.01,0.31,0.169,19.08386080086657,10.92309223900545,F,51.71047120322781,187,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,1.213e+19,83770718232.0442,,low,,,NO,NO,PWR,59.62936788063201
260.2095386073369,0.09,0.65,1.27,0.01,0.31,0.169,19.35640832703898,10.95328780586316,F,59.33432066439016,188,Plotter,F43,F2,F43-F2,France Surveillance,FRANCE,2.272e+19,89802371541.50198,,low,,,NO,NO,PWR,70.91644944154842
255.7274479500957,0.11,0.095,1.42,0.017,0.51,0.055,19.44138088491651,11.28061232305538,W,78.46268505373169,195,Plotter,F43,W1,F43-W1,France Surveillance,FRANCE,2.763e+19,190814917127.0718,,low,,,NO,NO,PWR,82.28638331044479
278.3333333333333,0.029,0.6,1.48,0.005,0.24,0.0,17.92427928606188,9.672092522350573,P,10.0,202,Plotter,COF,P1,COF-P1,USA Surveillance,SPAIN,8.4e+17,4699942257.852261,,low,,,NO,NO,BWR,3.992227775398014
278.3333333333333,0.072,0.76,1.7,0.012,0.24,0.0,17.92427928606188,9.672092522350573,W,-15.55555555555556,203,Plotter,COF,W1,COF-W1,USA Surveillance,SPAIN,8.4e+17,4699942257.852261,,low,,,NO,NO,BWR,13.588666134983841
292.7777777777778,0.05,0.59,1.36,0.006,0.23,0.21,19.17318626841227,10.87919507179448,P,3.888888888888889,205,Plotter,CP1,P1,CP1-P1,USA Surveillance,USA,1.49e+19,75717291756.10455,,low,-29.33333333333333,435,YES,YES,PWR,19.901075049446035
275.0,0.22,0.51,1.37,0.018,0.22,0.23,17.48000694295715,9.05307844348342,P,36.33,223,Plotter,CPR,PBWR3,CPR-PBWR3,USA Surveillance,USA,3.02e+17,1130000000.0,,low,,UN-SPEC,NO,NO,BWR,25.78596744859789
275.0,0.172,0.584,1.16,0.018,0.17,0.2,17.67024585307412,9.243038048686294,P,29.67,225,Plotter,CPR,PBWR4,CPR-PBWR4,USA Surveillance,USA,4.68e+17,1750000000.0,,low,,UN-SPEC,NO,NO,BWR,25.798442625347267
275.0,0.2,1.05,1.33,0.019,0.17,0.0,17.71349054309394,9.287801729930226,W,55.89,229,Plotter,CPR,W2,CPR-W2,USA Surveillance,USA,5.17e+17,1940000000.0,,low,,UN-SPEC,NO,NO,BWR,43.920617239140576
275.0,0.01,0.9,1.33,0.012,0.43,0.07,17.61172330800734,9.1846914308176,W,-14.67,237,Plotter,CPR,WBWR1,CPR-WBWR1,USA Surveillance,USA,4.09e+17,1530000000.0,,low,,UN-SPEC,NO,NO,BWR,3.7218700389799793
291.6666666666667,0.2,0.54,1.3,0.008,0.22,0.23,18.81690383937566,10.7095711988631,P,64.44444444444444,240,Plotter,CR3,P1,CR3-P1,USA Surveillance,USA,6.56e+18,51235525963.91519,,low,,478,YES,NO,PWR,53.67744544610337
274.0,0.17,0.61,1.54,0.015,0.31,0.2,17.11394335230684,8.770852011642145,P,13.88888888888889,254,Plotter,CS1,P1,CS1-P1,Taiwan Surveillance,TAIWAN,1.3e+17,590000000.0,,low,-14.44444444444444,,NO,YES,BWR,12.223853895702591
280.5555555555555,0.12,0.2,1.37,0.01,0.19,0.2,19.19033169817029,10.81193379722215,P,38.33333333333334,260,Plotter,CTY,P2,CTY-P2,USA Surveillance,USA,1.55e+19,64853556485.35567,,low,,,NO,NO,PWR,40.27917933170342
292.2222222222222,0.02,0.81,0.63,0.011,0.27,0.22,18.98317507203781,10.7479719628258,F,2.777777777777778,277,Plotter,DB1,F2,DB1-F2,USA Surveillance,USA,9.62e+18,55972146584.18629,,low,,,NO,NO,PWR,8.85660531171712
292.2222222222222,0.12,0.5,1.35,0.01,0.23,0.22,18.22530928172586,10.70946933549171,P,24.69444444444444,280,Plotter,DB1,P2,DB1-P2,USA Surveillance,USA,1.68e+18,51223510127.61971,,low,,,NO,NO,PWR,20.55917213369068
292.2222222222222,0.12,0.5,1.35,0.01,0.23,0.22,18.2405492482826,10.72470930204845,P,21.65555555555556,281,Plotter,DB1,P2,DB1-P2,USA Surveillance,USA,1.74e+18,53052921203.60612,,low,,,NO,NO,PWR,20.80640554874983
292.7777777777778,0.17,0.64,1.478,0.011,0.225,0.217,19.10720996964787,11.08726527900846,SRM,62.22222222222222,284,Plotter,DB1,SRM2,DB1-SRM2,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,61.276911131877085
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.05690485133647,10.80955971463527,SRM,79.42222222222223,285,Plotter,DB1,SRM2,DB1-SRM2,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,60.60451180376651
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,18.77232170672292,10.86189539382432,W,60.55555555555556,287,Plotter,DB1,W1,DB1-W1,USA Surveillance,USA,5.92e+18,72760452923.98694,,low,,,NO,NO,PWR,63.645843730803065
291.1111111111111,0.16,0.18,1.05,0.014,0.2,0.15,19.05690485133647,10.80955971463527,W,28.58888888888889,296,Plotter,DB1,W6,DB1-W6,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,36.31494495996621
291.1111111111111,0.29,0.56,1.63,0.017,0.61,0.08,19.05690485133647,10.80955971463527,W,105.6777777777778,299,Plotter,DB1,WBW4,DB1-WBW4,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,90.62156031768784
283.3333333333333,0.17,0.64,1.478,0.011,0.225,0.217,19.02118929906994,10.75374459088695,SRM,60.0,304,Plotter,DC1,SRM2,DC1-SRM2,USA Surveillance,USA,1.05e+19,56721092986.29099,,low,,,NO,NO,PWR,65.50176440060707
282.7777777777778,0.196,1.0,1.347,0.013,0.214,0.097,19.13353890837022,10.47878928346301,W,113.5944444444444,308,Plotter,DC1,W1,DC1-W1,USA Surveillance,USA,1.36e+19,30115444900.78201,,low,,506,YES,NO,PWR,103.31396861826109
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.69460519893357,11.14612803567824,W,36.2,327,Plotter,DO3,W1,DO3-W1,Belgium Surveillance,BELGIUM,4.95e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,56.44206278146208
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.44715803134222,11.14612803567824,F,21.4,333,Plotter,DO4,F2,DO4-F2,Belgium Surveillance,BELGIUM,2.8e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,26.95272869029767
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.73559889969818,11.14612803567824,F,39.9,334,Plotter,DO4,F2,DO4-F2,Belgium Surveillance,BELGIUM,5.44e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,38.799833901297866
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,18.85186960072977,11.36819673692345,W,75.55555555555556,351,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,7.11e+18,233451536643.026,,low,,448.159,YES,NO,BWR,54.24575253081757
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.20682587603185,11.27827436120061,W,77.22222222222223,353,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,1.61e+19,189790452479.2999,,low,,448.159,YES,NO,BWR,70.04352909091553
283.3333333333333,0.14,0.19,1.06,0.016,0.27,0.13,19.9304395947667,11.04602671423302,W,63.05555555555556,371,Plotter,FA1,W1,FA1-W1,USA Surveillance,USA,8.52e+19,111180011399.866,,high,,538,YES,NO,PWR,82.2419883857443
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.2380461031288,11.14154431026791,P,90.55555555555556,377,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,1.73e+19,138530151848.2644,,low,,498,YES,NO,PWR,76.05749201570545
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.10285513174488,P,121.0,384,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,498,YES,NO,PWR,121.3015835601899
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.10285513174488,P,120.0,385,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,483,YES,NO,PWR,121.3015835601899
277.7777777777778,0.11,0.61,1.43,0.013,0.23,0.205,17.41497334797082,9.139024727982733,P,3.888888888888889,404,Plotter,FTZ,PBWR2,FTZ-PBWR2,USA Surveillance,USA,2.6e+17,1377287887.070869,,low,,,NO,NO,BWR,11.36733783746858
285.0,0.05,0.69,0.67,0.01,0.2,0.19,18.76863810124761,11.12370345863401,F,19.44444444444444,406,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,5.87e+18,132954627817.6415,,low,,432.646,YES,NO,PWR,12.481072699796762
282.7777777777778,0.05,0.69,0.67,0.01,0.2,0.19,19.76342799356294,10.78032154728078,F,42.0,410,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,5.8e+19,60300588034.69987,,low,,432.646,YES,NO,PWR,37.32285406892
285.0,0.07,0.69,0.66,0.01,0.23,0.18,18.76863810124761,11.12370345863401,F,-6.666666666666667,411,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,5.87e+18,132954627817.6415,,low,,539.5145,YES,NO,PWR,18.711711948937225
285.0,0.07,0.69,0.66,0.01,0.23,0.18,19.56110138364906,10.83184585533541,F,38.33333333333334,414,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,3.64e+19,67896260482.88417,,low,,539.5145,YES,NO,PWR,37.00561555447433
285.0,0.24,0.52,1.3,0.009,0.5,0.07,19.56110138364906,10.83184585533541,W,122.2222222222222,422,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,3.64e+19,67896260482.88417,,low,,507.109,YES,NO,PWR,106.73175934584813
284.0,0.16,0.745,0.71,0.013,0.0,0.227,18.46538285144842,10.33435476708706,F,14.95925619327855,425,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,2.92e+18,21595077505.62064,,low,,,NO,NO,PWR,42.18808544049086
284.0,0.25,0.2,1.33,0.009,0.0,0.08,19.98677173426625,12.22353547161836,W,134.5705415075701,432,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,9.7e+19,1673152287906.386,,high,,,NO,NO,BWR,119.34618341427444
277.7777777777778,0.08,0.59,1.39,0.01,0.23,0.0,17.36172783601759,9.044309740408856,P,2.777777777777778,434,Plotter,HA2,P1,HA2-P1,USA Surveillance,USA,2.3e+17,1107413313.611747,,low,-28.66666666666667,,NO,YES,BWR,6.907446195233418
285.5555555555555,0.12,0.09,1.35,0.007,0.23,0.19,18.68033551341456,11.07431893683133,P,18.88888888888889,436,Plotter,HB2,P1,HB2-P1,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,455,YES,NO,BWR,20.73030903427646
285.5555555555555,0.1,0.2,1.29,0.01,0.22,0.2,18.68033551341456,11.07431893683133,P,8.88888888888889,438,Plotter,HB2,P2,HB2-P2,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,388,YES,NO,PWR,20.43947294763945
285.0,0.34,0.66,1.17,0.024,0.275,0.117,19.58771096501891,11.22736994722451,W,165.5555555555555,447,Plotter,HB2,W1,HB2-W1,USA Surveillance,USA,3.87e+19,168799030229.9435,,low,,442,YES,NO,PWR,142.02733401407139
285.0,0.34,0.66,1.17,0.024,0.275,0.117,19.65224634100332,10.84402250828981,W,146.9555555555555,448,Plotter,HB2,W1,HB2-W1,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,442,YES,NO,PWR,147.67102937890647
277.7777777777778,0.211,0.63,1.28,0.01,0.25,0.2,19.00860017176192,10.79379022119175,P,62.22222222222222,452,Plotter,IP2,P1,IP2-P1,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,463,YES,NO,PWR,82.58560419448989
283.8888888888889,0.149,0.441,1.3,0.014,0.22,0.22,18.40312052117582,10.75818587856221,P,51.66666666666666,453,Plotter,IP2,P2,IP2-P2,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,445,YES,NO,PWR,31.8342299435021
280.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.65801139665711,10.79747695370415,SRM,37.22222222222222,460,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,4.55e+18,62730240663.5343,,low,,,NO,NO,PWR,39.87152891928206
275.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.69196510276736,10.25866004458842,SRM,52.22222222222222,462,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,4.92e+18,18140950762.80486,,low,,,NO,NO,PWR,43.730970635060885
283.3333333333333,0.24,0.52,1.3,0.012,0.28,0.22,19.01703333929878,10.77786404286917,P,96.66666666666667,467,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,420.25025,YES,NO,PWR,81.2513944355341
283.8888888888889,0.24,0.52,1.3,0.012,0.28,0.22,18.41995574848976,10.77502110587615,P,60.55555555555556,468,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,458.86225,YES,NO,PWR,55.83207887887056
283.8888888888889,0.17,0.64,1.478,0.011,0.225,0.217,18.84010609445676,10.83614950920148,SRM,80.55555555555556,471,Plotter,IP3,SRM2,IP3-SRM2,USA Surveillance,USA,6.92e+18,68572425164.89091,,low,,,NO,NO,PWR,57.764275797024084
283.8888888888889,0.155,1.08,1.18,0.019,0.17,0.08,18.41995574848976,10.77502110587615,W,86.11111111111111,472,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,465,YES,NO,PWR,54.134686050095645
283.8888888888889,0.155,1.08,1.18,0.019,0.17,0.08,18.84010609445676,10.83614950920148,W,97.77777777777777,473,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,6.92e+18,68572425164.89091,,low,,465,YES,NO,PWR,72.49313899602154
276.0,0.01,0.67,1.35,0.003,0.0,0.0,17.66275783168157,9.146128035678238,F,16.0,478,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,4.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.9238321339463464
276.0,0.03,0.91,1.35,0.002,0.0,0.0,18.04139268515823,10.11394335230684,F,4.0,480,Plotter,JBF,F10,JBF-F10,Japan Surveillance,JAPAN,1.1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,5.2978208538154465
276.0,0.04,0.68,1.35,0.008,0.0,0.0,17.23044892137827,9.146128035678238,F,4.0,481,Plotter,JBF,F11,JBF-F11,Japan Surveillance,JAPAN,1.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.3168178737786174
276.0,0.04,0.89,1.35,0.002,0.0,0.0,18.04139268515823,10.11394335230684,F,3.0,483,Plotter,JBF,F12,JBF-F12,Japan Surveillance,JAPAN,1.1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,6.438053303577504
276.0,0.01,0.93,1.35,0.005,0.0,0.0,17.20411998265593,9.146128035678238,F,7.0,490,Plotter,JBF,F2,JBF-F2,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,1.911723749378273
276.0,0.02,0.67,1.35,0.004,0.0,0.0,18.07918124604763,10.11394335230684,F,13.0,495,Plotter,JBF,F4,JBF-F4,Japan Surveillance,JAPAN,1.2e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,5.221335342374814
276.0,0.03,0.69,1.35,0.006,0.0,0.0,17.6232492903979,10.11394335230684,F,19.0,500,Plotter,JBF,F7,JBF-F7,Japan Surveillance,JAPAN,4.2e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,2.9690949675474636
276.0,0.03,0.895,1.35,0.002,0.0,0.0,17.99563519459755,10.11394335230684,F,23.0,502,Plotter,JBF,F9,JBF-F9,Japan Surveillance,JAPAN,9.9e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,4.919296557980035
276.0,0.04,0.6,1.35,0.008,0.0,0.0,17.23044892137827,9.146128035678238,P,8.0,503,Plotter,JBP,P1,JBP-P1,Japan Surveillance,JAPAN,1.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.1378354416099805
276.0,0.16,0.56,1.35,0.012,0.0,0.0,17.36172783601759,9.146128035678238,P,18.0,506,Plotter,JBP,P10,JBP-P10,Japan Surveillance,JAPAN,2.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,15.701601972317622
276.0,0.23,0.55,1.35,0.02,0.0,0.0,17.14612803567824,9.146128035678238,P,0.0,509,Plotter,JBP,P11,JBP-P11,Japan Surveillance,JAPAN,1.4e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,16.860640816757297
276.0,0.12,0.58,1.35,0.01,0.0,0.0,17.90308998699194,10.11394335230684,P,3.0,534,Plotter,JBP,P7,JBP-P7,Japan Surveillance,JAPAN,8e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,20.585870460293464
276.0,0.15,0.57,1.35,0.012,0.0,0.0,17.68124123737559,9.146128035678238,P,33.0,540,Plotter,JBP,P9,JBP-P9,Japan Surveillance,JAPAN,4.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,21.49766902060287
276.0,0.02,0.7,1.44,0.006,0.0,0.0,18.11394335230684,10.11394335230684,W,1.0,547,Plotter,JBW,W10,JBW-W10,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,6.247823877088424
