temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,E900 Preds
292.7777777777778,0.04,0.77,0.68,0.004,0.3,0.26,19.10720996964787,11.08726527900846,F,-2.222222222222222,273,Plotter,DB1,F1,DB1-F1,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,12.040180036929122
292.7777777777778,0.02,0.81,0.63,0.011,0.27,0.22,19.10720996964787,11.08726527900846,F,20.55555555555556,276,Plotter,DB1,F2,DB1-F2,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,12.243203497359985
283.3333333333333,0.196,1.0,1.347,0.013,0.214,0.097,19.02118929906994,10.75374459088695,W,130.0,307,Plotter,DC1,W1,DC1-W1,USA Surveillance,USA,1.05e+19,56721092986.29099,,low,,506,YES,NO,PWR,94.39848020179053
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.1846914308176,10.83585156619246,P,61.66666666666666,311,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,1.53e+19,68525397931.0167,,low,,428,YES,NO,PWR,57.13092573858641
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.51851393987789,11.0111071611806,P,40.55555555555556,313,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,3.3e+18,102590503476.8854,,low,,432,YES,NO,PWR,35.63267750189879
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.25285303097989,11.14612803567824,F,24.0,321,Plotter,DO3,F1,DO3-F1,Belgium Surveillance,BELGIUM,1.79e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,26.438835262158715
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.93449845124357,11.14612803567824,W,92.0,328,Plotter,DO3,W1,DO3-W1,Belgium Surveillance,BELGIUM,8.6e+19,140000000000.0,,high,,UN-SPEC,NO,NO,PWR,69.76940506543184
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.12385164096709,11.14612803567824,F,1.4,329,Plotter,DO4,F1,DO4-F1,Belgium Surveillance,BELGIUM,1.33e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,19.29105800340019
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.73559889969818,11.14612803567824,F,44.3,331,Plotter,DO4,F1,DO4-F1,Belgium Surveillance,BELGIUM,5.44e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,40.396369244754275
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.56820172406699,11.14612803567824,W,28.7,335,Plotter,DO4,W1,DO4-W1,Belgium Surveillance,BELGIUM,3.7e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,48.84301884953496
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.18752072083646,11.14612803567824,W,24.2,337,Plotter,DO4,W1,DO4-W1,Belgium Surveillance,BELGIUM,1.54e+19,140000000000.0,,low,,UN-SPEC,NO,NO,PWR,34.266871003063315
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,15.96661098668193,8.482938122875623,P,-1.666666666666667,344,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,9260000000000000.0,304045179.9317048,,low,-20.77777777777778,422.649,YES,YES,BWR,0.3389637388896724
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,16.85125834871907,8.575450546519773,P,3.888888888888889,349,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,7.1e+16,376227508.4836653,,low,-20.77777777777778,422.649,YES,YES,BWR,4.412320330332365
285.5555555555555,0.212,0.345,1.78,0.009,0.213,0.209,19.13353890837022,11.45666247639708,W,56.11111111111111,352,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,1.36e+19,286195286195.2862,,low,,448.159,YES,NO,BWR,64.58539434310846
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,16.85125834871907,8.575450546519773,W,-4.444444444444445,354,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,7.1e+16,376227508.4836653,,low,,448.159,YES,NO,BWR,5.972492502570458
285.5555555555555,0.35,0.73,1.75,0.013,0.54,0.09,19.13353890837022,11.45666247639708,W,112.2222222222222,356,Plotter,DR3,W2,DR3-W2,USA Surveillance,USA,1.36e+19,286195286195.2862,,low,,,NO,NO,BWR,115.01190312999412
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.85853719756964,11.05437922118765,P,98.72222222222223,358,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,7.22e+19,113338959466.7229,,high,,444,YES,NO,PWR,83.30520345183204
282.7777777777778,0.1,0.56,1.4,0.015,0.28,0.2,19.48995847942484,11.2058220374787,P,71.66666666666667,364,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,3.09e+19,160628290540.7091,,low,,444,YES,NO,PWR,58.68772402928258
282.7777777777778,0.1,0.56,1.4,0.015,0.28,0.2,19.24303804868629,11.25286974791665,P,56.66666666666666,367,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,1.75e+19,179006890230.9291,,low,,460,YES,NO,PWR,46.828279987824054
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.47421626407625,11.16719868421666,P,91.11111111111111,378,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,2.98e+19,146959844652.5948,,low,,498,YES,NO,PWR,86.74408902142326
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.2380461031288,11.14154431026791,P,93.4388888888889,381,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,1.73e+19,138530151848.2644,,low,,483,YES,NO,PWR,74.41327964688057
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.47421626407625,11.16719868421666,P,111.2166666666667,382,Plotter,FA2,P1,FA2-P1,USA Surveillance,USA,2.98e+19,146959844652.5948,,low,,483,YES,NO,PWR,86.74408902142326
280.0,0.101,0.483,1.461,0.011,0.214,0.22,18.92788341033071,10.65675509667242,P,40.0,395,Plotter,FC1,P1,FC1-P1,USA Surveillance,USA,8.47e+18,45368570625.41993,,low,,460,YES,NO,PWR,35.05614813171391
276.6666666666667,0.174,0.665,1.465,0.01,0.186,0.219,18.68841982200271,10.80044713070281,SRM,64.44444444444444,399,Plotter,FC1,SRM1,FC1-SRM1,USA Surveillance,USA,4.88e+18,63160728522.76373,,low,,,NO,NO,PWR,57.2913694193176
277.7777777777778,0.11,0.61,1.43,0.013,0.23,0.205,17.69897000433602,9.0727738096956,P,13.4,405,Plotter,FTZ,PBWR2,FTZ-PBWR2,USA Surveillance,USA,5e+17,1182425561.581196,,low,,,NO,NO,BWR,15.164243169227603
284.0,0.25,0.2,1.33,0.009,0.0,0.08,18.46538285144842,10.33435476708706,W,40.20036534363643,429,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,2.92e+18,21595077505.62064,,low,,,NO,NO,BWR,39.48915157949999
277.7777777777778,0.13,0.1,1.19,0.014,0.0,0.0,17.36172783601759,9.044309740408856,W,0.5555555555555556,435,Plotter,HA2,W1,HA2-W1,USA Surveillance,USA,2.3e+17,1107413313.611747,,low,,,NO,NO,BWR,7.352044786564843
285.0,0.12,0.09,1.35,0.007,0.23,0.19,19.65224634100332,10.84402250828981,P,57.90555555555555,437,Plotter,HB2,P1,HB2-P1,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,455,YES,NO,PWR,54.56474573517923
285.5555555555555,0.09,0.2,1.32,0.01,0.19,0.19,18.68033551341456,11.07431893683133,P,7.777777777777778,440,Plotter,HB2,P3,HB2-P3,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,399,YES,NO,PWR,18.889434067552088
283.8888888888889,0.211,0.63,1.28,0.01,0.25,0.2,18.40312052117582,10.75818587856221,P,27.22222222222222,451,Plotter,IP2,P1,IP2-P1,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,463,YES,NO,BWR,50.84541252092585
283.8888888888889,0.197,0.595,1.29,0.011,0.25,0.22,18.40312052117582,10.75818587856221,P,72.77777777777777,456,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,450,YES,NO,PWR,46.34253430159731
280.5555555555555,0.197,0.595,1.29,0.011,0.25,0.22,18.65801139665711,10.79747695370415,P,85.0,457,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,4.55e+18,62730240663.5343,,low,,450,YES,NO,PWR,57.18125585235614
283.8888888888889,0.18,0.5,1.41,0.01,0.28,0.22,18.41995574848976,10.77502110587615,P,51.66666666666666,463,Plotter,IP3,P1,IP3-P1,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,411.8038749999999,YES,NO,PWR,39.08370581424534
282.2222222222222,0.19,0.49,1.32,0.011,0.26,0.2,18.92788341033071,10.23874510522505,P,89.0,465,Plotter,IP3,P2,IP3-P2,USA Surveillance,USA,8.47e+18,17327866974.35394,,low,,406.8049999999999,YES,NO,PWR,59.20976455564153
283.8888888888889,0.24,0.52,1.3,0.012,0.28,0.22,18.41995574848976,10.77502110587615,P,79.44444444444444,466,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,2.63e+18,59569109226.64349,,low,,420.25025,YES,NO,PWR,54.21927052536128
276.0,0.01,0.67,1.35,0.003,0.0,0.0,18.04139268515823,10.11394335230684,F,-3.0,477,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,1.1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,4.912669007985698
276.0,0.05,0.69,1.35,0.003,0.0,0.0,18.11394335230684,10.11394335230684,F,16.0,489,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.746414801538565
276.0,0.03,0.68,1.35,0.005,0.0,0.0,17.27875360095283,9.146128035678238,F,2.0,497,Plotter,JBF,F6,JBF-F6,Japan Surveillance,JAPAN,1.9e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,1.7954139997566296
276.0,0.04,0.6,1.35,0.008,0.0,0.0,17.79934054945358,9.146128035678238,P,14.0,504,Plotter,JBP,P1,JBP-P1,Japan Surveillance,JAPAN,6.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,3.8936565007713293
276.0,0.04,0.6,1.35,0.008,0.0,0.0,18.30102999566398,11.07918124604763,P,6.0,505,Plotter,JBP,P1,JBP-P1,Japan Surveillance,JAPAN,2e+18,120000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.6095507726593326
276.0,0.16,0.56,1.35,0.012,0.0,0.0,18.0,9.146128035678238,P,44.0,507,Plotter,JBP,P10,JBP-P10,Japan Surveillance,JAPAN,1e+18,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,29.68004578371891
276.0,0.23,0.55,1.35,0.02,0.0,0.0,17.83250891270623,10.11394335230684,P,-2.0,510,Plotter,JBP,P11,JBP-P11,Japan Surveillance,JAPAN,6.8e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,39.97677464266188
276.0,0.24,0.6,1.35,0.018,0.0,0.0,16.65321251377534,9.146128035678238,P,18.0,512,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,4.5e+16,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.800013370948899
276.0,0.24,0.6,1.35,0.018,0.0,0.0,18.25527250510331,10.11394335230684,P,60.0,517,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,1.8e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,60.008407031280626
276.0,0.08,0.59,1.35,0.009,0.0,0.0,17.41497334797082,9.146128035678238,P,7.0,525,Plotter,JBP,P4,JBP-P4,Japan Surveillance,JAPAN,2.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.115482372291215
276.0,0.09,0.56,1.35,0.012,0.0,0.0,17.32221929473392,9.146128035678238,P,-2.0,527,Plotter,JBP,P5,JBP-P5,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.392162316203782
276.0,0.01,0.67,1.44,0.006,0.0,0.0,18.0,10.11394335230684,W,6.0,543,Plotter,JBW,W1,JBW-W1,Japan Surveillance,JAPAN,1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,5.35905250277683
276.0,0.02,0.98,1.44,0.004,0.0,0.0,17.91907809237608,10.11394335230684,W,9.0,548,Plotter,JBW,W11,JBW-W11,Japan Surveillance,JAPAN,8.3e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,5.025676779987821
276.0,0.03,0.97,1.44,0.009,0.0,0.0,18.04139268515823,10.11394335230684,W,-6.0,550,Plotter,JBW,W12,JBW-W12,Japan Surveillance,JAPAN,1.1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,6.181487749180134
276.0,0.03,0.98,1.44,0.007,0.0,0.0,17.20411998265593,9.146128035678238,W,3.0,551,Plotter,JBW,W13,JBW-W13,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,1.9710561250486205
276.0,0.07,0.63,1.44,0.012,0.0,0.0,17.72427586960079,10.11394335230684,W,2.0,560,Plotter,JBW,W15,JBW-W15,Japan Surveillance,JAPAN,5.3e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,9.104924985105168
276.0,0.07,0.74,1.44,0.011,0.0,0.0,17.39794000867204,9.146128035678238,W,4.0,564,Plotter,JBW,W17,JBW-W17,Japan Surveillance,JAPAN,2.5e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,6.584328937674863
276.0,0.09,0.65,1.44,0.014,0.0,0.0,17.88649072517248,10.11394335230684,W,21.0,572,Plotter,JBW,W19,JBW-W19,Japan Surveillance,JAPAN,7.7e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,15.128054967829147
276.0,0.1,0.81,1.44,0.015,0.0,0.0,17.95424250943933,9.146128035678238,W,36.0,585,Plotter,JBW,W22,JBW-W22,Japan Surveillance,JAPAN,9e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,20.50652236120222
276.0,0.11,0.67,1.44,0.015,0.0,0.0,17.49136169383427,10.11394335230684,W,20.0,587,Plotter,JBW,W23,JBW-W23,Japan Surveillance,JAPAN,3.1e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,13.081133641720381
276.0,0.01,0.69,1.44,0.009,0.0,0.0,18.23044892137827,10.11394335230684,W,12.0,595,Plotter,JBW,W3,JBW-W3,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.514588880126118
276.0,0.01,0.97,1.44,0.006,0.0,0.0,18.23044892137827,10.11394335230684,W,16.0,600,Plotter,JBW,W7,JBW-W7,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.781475187990171
288.0,0.044,0.76,1.35,0.005,0.0,0.0,18.56820172406699,11.07918124604763,F,0.0,617,Plotter,JPF,F8,JPF-F8,Japan Surveillance,JAPAN,3.7e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,9.47694578448074
289.0,0.1,0.57,1.35,0.01,0.0,0.0,19.54406804435028,11.07918124604763,P,48.0,627,Plotter,JPP,P12,JPP-P12,Japan Surveillance,JAPAN,3.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,53.88878586970844
289.0,0.13,0.58,1.35,0.014,0.0,0.0,19.44715803134222,11.07918124604763,P,63.0,638,Plotter,JPP,P15,JPP-P15,Japan Surveillance,JAPAN,2.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,62.14980823654068
289.0,0.16,0.59,1.35,0.011,0.0,0.0,19.32221929473392,11.07918124604763,P,72.0,642,Plotter,JPP,P16,JPP-P16,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,65.90114366995518
289.0,0.16,0.61,1.35,0.01,0.0,0.0,19.53147891704225,11.07918124604763,P,72.0,646,Plotter,JPP,P17,JPP-P17,Japan Surveillance,JAPAN,3.4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,77.13717534165256
288.0,0.03,0.64,1.35,0.007,0.0,0.0,19.5910646070265,11.07918124604763,P,14.0,654,Plotter,JPP,P3,JPP-P3,Japan Surveillance,JAPAN,3.9e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,33.47528904235983
284.0,0.037,0.62,1.35,0.003,0.0,0.0,18.74036268949424,11.07918124604763,P,10.0,655,Plotter,JPP,P4,JPP-P4,Japan Surveillance,JAPAN,5.5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,10.913379559721994
284.0,0.05,0.58,1.35,0.005,0.0,0.0,18.69897000433602,11.07918124604763,P,10.0,658,Plotter,JPP,P6,JPP-P6,Japan Surveillance,JAPAN,5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,13.382200759557623
284.0,0.05,0.58,1.35,0.005,0.0,0.0,19.49136169383427,11.07918124604763,P,27.0,659,Plotter,JPP,P6,JPP-P6,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,34.79401233517058
284.0,0.05,0.58,1.35,0.005,0.0,0.0,19.80617997398389,11.07918124604763,P,54.0,660,Plotter,JPP,P6,JPP-P6,Japan Surveillance,JAPAN,6.4e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,51.65736587565397
288.0,0.05,0.62,1.35,0.007,0.0,0.0,19.30102999566398,11.07918124604763,P,41.0,663,Plotter,JPP,P7,JPP-P7,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,26.315501138469024
284.0,0.068,0.59,1.35,0.009,0.0,0.0,19.76342799356294,11.07918124604763,P,46.0,667,Plotter,JPP,P8,JPP-P8,Japan Surveillance,JAPAN,5.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,58.478181031465056
288.0,0.07,0.84,1.44,0.012,0.0,0.0,19.60205999132796,11.07918124604763,W,45.0,675,Plotter,JPW,W10,JPW-W10,Japan Surveillance,JAPAN,4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,54.1730030589157
289.0,0.09,0.84,1.44,0.012,0.0,0.0,18.47712125471966,11.07918124604763,W,2.0,676,Plotter,JPW,W11,JPW-W11,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,23.619301886864427
289.0,0.09,0.84,1.44,0.012,0.0,0.0,19.54406804435028,11.07918124604763,W,36.0,678,Plotter,JPW,W11,JPW-W11,Japan Surveillance,JAPAN,3.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,59.47110103718688
288.0,0.09,0.91,1.44,0.014,0.0,0.0,19.30102999566398,11.07918124604763,W,69.0,680,Plotter,JPW,W12,JPW-W12,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,50.73890139062951
288.0,0.09,0.91,1.44,0.014,0.0,0.0,19.60205999132796,11.07918124604763,W,91.0,681,Plotter,JPW,W12,JPW-W12,Japan Surveillance,JAPAN,4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,66.94015757819054
289.0,0.1,0.84,1.44,0.013,0.0,0.0,18.47712125471966,11.07918124604763,W,24.0,682,Plotter,JPW,W13,JPW-W13,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,26.821302316055753
289.0,0.13,0.84,1.44,0.012,0.0,0.0,19.34242268082221,11.07918124604763,W,57.0,691,Plotter,JPW,W15,JPW-W15,Japan Surveillance,JAPAN,2.2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,66.82482355264567
288.0,0.13,0.85,1.44,0.011,0.0,0.0,19.32221929473392,11.07918124604763,W,52.0,694,Plotter,JPW,W16,JPW-W16,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,66.58347197961184
288.0,0.13,0.85,1.44,0.011,0.0,0.0,19.54406804435028,11.07918124604763,W,64.0,695,Plotter,JPW,W16,JPW-W16,Japan Surveillance,JAPAN,3.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,79.20316136119314
289.0,0.14,0.8,1.44,0.012,0.0,0.0,18.47712125471966,11.07918124604763,W,33.0,697,Plotter,JPW,W17,JPW-W17,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,37.54241909098784
289.0,0.19,1.08,1.44,0.012,0.0,0.0,18.77815125038364,11.07918124604763,W,104.0,701,Plotter,JPW,W18,JPW-W18,Japan Surveillance,JAPAN,6e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,77.93916967276712
284.0,0.014,0.86,1.44,0.007,0.0,0.0,19.80617997398389,11.07918124604763,W,41.0,707,Plotter,JPW,W2,JPW-W2,Japan Surveillance,JAPAN,6.4e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,54.16936371722224
286.0,0.02,0.88,1.44,0.008,0.0,0.0,19.97772360528885,11.07918124604763,W,73.0,715,Plotter,JPW,W5,JPW-W5,Japan Surveillance,JAPAN,9.5e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,66.64562453324126
289.0,0.06,0.86,1.44,0.011,0.0,0.0,19.25527250510331,11.07918124604763,W,31.0,724,Plotter,JPW,W9,JPW-W9,Japan Surveillance,JAPAN,1.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,32.90838765949414
282.6,0.05,0.7,0.64,0.006,0.25,0.21,19.46834733041216,10.88523479222011,F,49.5,734,Plotter,KO1,F1,KO1-F1,S. Korea Surveillance,S-KOREA,2.94e+19,76777645944.94182,,low,-59.1,,NO,YES,PWR,27.700583562674264
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.04921802267018,11.1788972252476,W,103.9,738,Plotter,KO1,W1,KO1-W1,S. Korea Surveillance,S-KOREA,1.12e+19,150972283958.1004,,low,-21.2,,NO,YES,PWR,83.91741756437429
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.46834733041216,10.88523479222011,W,130.6,740,Plotter,KO1,W1,KO1-W1,S. Korea Surveillance,S-KOREA,2.94e+19,76777645944.94182,,low,-21.2,,NO,YES,PWR,110.57605797870372
288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.35218251811136,11.02540229093732,P,33.09999999999999,746,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,2.25e+19,106023537614.4276,,low,-62.4,480.2195,YES,YES,PWR,27.27508748384097
288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.35218251811136,11.02540229093732,P,26.3,747,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,2.25e+19,106023537614.4276,,low,-50.9,479.1855,YES,YES,PWR,27.27508748384097
288.0,0.03,0.07,1.7,0.01,0.41,0.11,18.46239799789896,10.90109157663113,W,28.5,752,Plotter,KO2,W1,KO2-W1,S. Korea Surveillance,S-KOREA,2.9e+18,79632724865.61928,,low,-17.0,565.37,YES,YES,PWR,8.730200030378471
290.0,0.06,0.65,1.36,0.008,0.26,0.2,18.70910028155117,11.25959387888595,P,7.0,757,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,5.118e+18,181800000000.0,,low,,492.975,YES,NO,PWR,15.616661764552777
290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.22993768590793,11.19865708695442,P,8.899999999999999,759,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,1.698e+19,158000000000.0,,low,,492.975,YES,NO,PWR,27.143384981980347
290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.511482288626,11.17811325231463,P,32.67777777777778,761,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,3.247e+19,150700000000.0,,low,,492.975,YES,NO,PWR,37.18246310785357
290.0,0.05,0.66,1.27,0.007,0.22,0.21,18.73615737527313,11.28780172993023,P,13.09444444444444,772,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,5.447e+18,194000000000.0,,low,,517.107,YES,NO,PWR,12.89493166597644
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.54504720440118,11.19865708695442,P,25.26111111111111,777,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,3.5079e+19,158000000000.0,,low,,510,YES,NO,PWR,33.71876625758468
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.69738628830689,11.07866883394935,P,22.71666666666667,778,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,4.9818e+19,119858498798.0248,,low,,517.107,YES,NO,PWR,40.70974816547462
278.3333333333333,0.0756,0.9400000000000001,1.336,0.0094,0.416,0.07975,17.98227123303957,9.690196080028514,W,12.77777777777778,790,Plotter,KU1,W1,KU1-W1,Taiwan Surveillance,TAIWAN,9.6e+17,4900000000.0,,low,,,NO,NO,BWR,14.751447047611341
274.0,0.0752,0.6100000000000001,1.362,0.0072,0.276,0.19875,18.30749603791321,9.643452676486188,P,26.11111111111111,791,Plotter,KU2,P1,KU2-P1,Taiwan Surveillance,TAIWAN,2.03e+18,4400000000.0,,low,,,NO,NO,BWR,16.884942653265135
280.0,0.06,0.71,0.69,0.01,0.25,0.21,18.75434833571102,11.14159837646881,F,13.33333333333333,795,Plotter,KWE,F1,KWE-F1,USA Surveillance,USA,5.68e+18,138547398821.3714,,low,,465.7572499999999,YES,NO,BWR,16.929670296710825
280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.56466606425209,10.85634444277409,F,32.22222222222222,803,Plotter,KWE,F2,KWE-F2,USA Surveillance,USA,3.67e+19,71836380605.19508,,low,,464.3782499999999,YES,NO,PWR,41.306888882431444
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.56466606425209,10.85634444277409,SRM,86.66666666666667,808,Plotter,KWE,SRM2,KWE-SRM2,USA Surveillance,USA,3.67e+19,71836380605.19508,,low,,,NO,NO,PWR,98.11989718996638
280.0,0.218,0.724,1.37,0.016,0.2,0.12,18.75434833571102,11.14159837646881,W,97.22222222222223,810,Plotter,KWE,W1,KWE-W1,USA Surveillance,USA,5.68e+18,138547398821.3714,,low,,474,YES,NO,PWR,77.40422144387276
274.0,0.011,0.04,1.28,0.009,0.32,0.066,17.67851837904011,8.949876454230818,W,-15.1,819,Plotter,LEB,W2,LEB-W2,Switzerland Surveillance,SWITZERLAND,4.77e+17,890997435.8974359,,low,,UN-SPEC,NO,NO,BWR,3.5384982461137375
278.3333333333333,0.21,0.78,1.49,0.016,0.23,0.12,16.95424250943933,8.642225185711242,W,31.66666666666667,821,Plotter,LS1,W1,LS1-W1,USA Surveillance,USA,9e+16,438758138.9634778,,low,,,NO,NO,BWR,12.16180238511571
274.0,0.03,0.9,1.39,0.011,0.38,0.07,17.54406804435028,9.245920887961326,W,12.77777777777778,824,Plotter,LV1,W1,LV1-W1,Mexico Surveillance,MEXICO,3.5e+17,1761655110.209144,,low,,UN-SPEC,NO,NO,BWR,3.1704518959993715
274.0,0.12,0.65,1.29,0.009,0.28,0.2,17.56820172406699,9.246573471828523,P,3.2,826,Plotter,LV2,P1,LV2-P1,Mexico Surveillance,MEXICO,3.7e+17,1764304215.63803,,low,-33.7,,NO,YES,BWR,15.254875141764556
