temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,E900 Preds
293.3333333333333,0.03,0.072,1.37,0.011,0.49,0.11,18.50105926221775,11.04321126296129,W,0.0,212,Plotter,CP2,W1,CP2-W1,USA Surveillance,USA,3.17e+18,110461583064.3228,,low,-43.33333333333334,472,YES,YES,PWR,7.529456353069183
275.0,0.03,0.65,1.375,0.012,0.28,0.0,17.69019608002851,9.264817823009537,P,-3.78,217,Plotter,CPR,P3,CPR-P3,USA Surveillance,USA,4.9e+17,1840000000.0,,low,,UN-SPEC,NO,NO,BWR,3.5416590201761715
275.0,0.16,0.62,1.41,0.014,0.24,0.0,17.68033551341456,9.255272505103306,P,19.28,219,Plotter,CPR,P4,CPR-P4,USA Surveillance,USA,4.79e+17,1800000000.0,,low,,UN-SPEC,NO,NO,BWR,23.119974744415515
275.0,0.29,0.69,1.575,0.016,0.47,0.0,17.69284691927723,9.267171728403014,W,67.0,231,Plotter,CPR,W3,CPR-W3,USA Surveillance,USA,4.93e+17,1850000000.0,,low,,UN-SPEC,NO,NO,BWR,44.94583012621775
291.1111111111111,0.2,0.54,1.3,0.008,0.22,0.23,19.03342375548695,10.82365402955631,P,64.44444444444444,242,Plotter,CR3,P1,CR3-P1,USA Surveillance,USA,1.08e+19,66627578487.28747,,low,,478,YES,NO,PWR,60.81913028456652
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,18.78461729263288,10.85999070988563,W,78.66111111111111,249,Plotter,CR3,WBW1,CR3-WBW1,USA Surveillance,USA,6.09e+18,72442046362.90967,,low,,,NO,NO,PWR,61.88393943716274
280.5555555555555,0.12,0.2,1.37,0.01,0.19,0.2,18.66558099101795,10.74807548146541,P,42.22222222222222,259,Plotter,CTY,P2,CTY-P2,USA Surveillance,USA,4.63e+18,55985489721.88634,,low,,,NO,NO,PWR,26.29645171125617
280.5555555555555,0.12,0.2,1.46,0.013,0.22,0.2,19.19033169817029,10.81193379722215,P,28.33333333333333,263,Plotter,CTY,P3,CTY-P3,USA Surveillance,USA,1.55e+19,64853556485.35567,,low,,,NO,NO,PWR,42.631569949714056
277.7777777777778,0.15,0.65,1.35,0.01,0.07,0.0,18.04139268515823,9.37497205738061,P,40.95000000000001,270,Plotter,DAC,PBWR1,DAC-PBWR1,USA Surveillance,USA,1.1e+18,2371221135.771811,,low,,,NO,NO,BWR,28.912800124025427
277.7777777777778,0.023,0.936,1.25,0.01,0.325,0.0,17.69019608002851,9.417890235626427,W,2.222222222222222,271,Plotter,DAC,WBWR4,DAC-WBWR4,USA Surveillance,USA,4.9e+17,2617521367.521368,,low,,,NO,NO,BWR,4.210072670180622
291.1111111111111,0.14,0.5,1.42,0.01,0.19,0.22,18.23299611039215,10.71641314518823,P,16.42777777777778,279,Plotter,DB1,P1,DB1-P1,USA Surveillance,USA,1.71e+18,52049090510.62897,,low,,,NO,NO,PWR,23.94231350681135
291.1111111111111,0.06,0.59,1.49,0.006,0.22,0.2,19.05690485133647,10.80955971463527,P,2.611111111111112,282,Plotter,DB1,PBW1,DB1-PBW1,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,20.95541160064948
292.7777777777778,0.22,0.63,1.705,0.014,0.422,0.089,19.10720996964787,11.08726527900846,W,90.55555555555556,288,Plotter,DB1,W1,DB1-W1,USA Surveillance,USA,1.28e+19,122254619696.4418,,low,,,NO,NO,PWR,77.19573276516547
291.1111111111111,0.27,0.59,1.45,0.011,0.49,0.08,18.82151352840477,10.960720499864,W,76.66666666666667,291,Plotter,DB1,W2,DB1-W2,USA Surveillance,USA,6.63e+18,91352513227.51323,,low,,,NO,NO,PWR,74.44627687195461
291.1111111111111,0.35,0.6,1.57,0.013,0.14,0.14,19.05690485133647,10.80955971463527,W,98.51666666666665,295,Plotter,DB1,W5,DB1-W5,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,93.56869844248035
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.05690485133647,10.80955971463527,W,92.38888888888887,298,Plotter,DB1,WBW3,DB1-WBW3,USA Surveillance,USA,1.14e+19,64500000000.0,,low,,,NO,NO,PWR,76.81325934384188
284.4444444444445,0.081,0.481,1.445,0.01,0.225,0.235,18.45178643552429,10.85606981558087,P,4.444444444444445,300,Plotter,DC1,P1,DC1-P1,USA Surveillance,USA,2.83e+18,71790969051.24303,,low,,432,YES,NO,PWR,16.88972053135072
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.37657695705651,10.81745032143286,P,61.72777777777777,316,Plotter,DC2,P1,DC2-P1,USA Surveillance,USA,2.38e+19,65682597842.78477,,low,,432,YES,NO,PWR,65.48038654202406
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.51851393987789,11.0111071611806,W,96.11111111111111,317,Plotter,DC2,W1,DC2-W1,USA Surveillance,USA,3.3e+18,102590503476.8854,,low,,453,YES,NO,PWR,67.87030486095689
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.1846914308176,10.83585156619246,W,117.2222222222222,319,Plotter,DC2,W1,DC2-W1,USA Surveillance,USA,1.53e+19,68525397931.0167,,low,,453,YES,NO,PWR,104.29482309310495
285.5555555555555,0.19,0.465,1.19,0.008,0.25,0.197,19.30102999566398,11.44075429235639,P,56.66666666666666,341,Plotter,DR2,P1,DR2-P1,USA Surveillance,USA,2e+19,275901646581.0268,,low,,,NO,NO,BWR,69.24120878696718
285.5555555555555,0.133,0.537,1.645,0.008,0.253,0.247,19.13353890837022,11.45666247639708,P,27.22222222222222,346,Plotter,DR3,P1,DR3-P1,USA Surveillance,USA,1.36e+19,286195286195.2862,,low,-20.77777777777778,422.649,YES,YES,BWR,49.53411716139408
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,15.96661098668193,8.482938122875623,W,-5.555555555555555,350,Plotter,DR3,W1,DR3-W1,USA Surveillance,USA,9260000000000000.0,304045179.9317048,,low,,448.159,YES,NO,BWR,0.43389126244122744
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.9304395947667,11.04602671423302,P,112.3333333333333,359,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,8.52e+19,111180011399.866,,high,,444,YES,NO,PWR,84.70259497531191
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.85853719756964,11.05437922118765,P,89.83333333333333,360,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,7.22e+19,113338959466.7229,,high,,460,YES,NO,PWR,78.99630819920816
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.68124123737559,11.08901294527798,P,81.66666666666667,365,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,4.8e+19,122747581872.6371,,low,,444,YES,NO,PWR,66.79612704850088
282.7777777777778,0.1,0.56,1.4,0.015,0.28,0.2,19.48995847942484,11.2058220374787,P,62.77777777777778,368,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,3.09e+19,160628290540.7091,,low,,460,YES,NO,PWR,56.60842345822317
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.68124123737559,11.08901294527798,P,83.88888888888889,369,Plotter,FA1,P1,FA1-P1,USA Surveillance,USA,4.8e+19,122747581872.6371,,low,,460,YES,NO,PWR,66.79612704850088
283.3333333333333,0.14,0.19,1.06,0.016,0.27,0.13,19.85853719756964,11.05437922118765,W,65.27777777777777,370,Plotter,FA1,W1,FA1-W1,USA Surveillance,USA,7.22e+19,113338959466.7229,,high,,538,YES,NO,PWR,79.50121920445908
282.7777777777778,0.14,0.19,1.06,0.016,0.27,0.13,19.48995847942484,11.2058220374787,W,48.33333333333334,374,Plotter,FA1,W1,FA1-W1,USA Surveillance,USA,3.09e+19,160628290540.7091,,low,,538,YES,NO,PWR,57.30604881718858
283.3333333333333,0.03,0.9,0.937,0.004,0.324,0.139,19.94051648493257,11.10285513174488,W,31.0,392,Plotter,FA2,W1,FA2-W1,USA Surveillance,USA,8.72e+19,126722908386.0803,,high,,483,YES,NO,PWR,60.89760143087245
276.6666666666667,0.101,0.483,1.461,0.011,0.214,0.22,18.68841982200271,10.80044713070281,P,31.11111111111111,394,Plotter,FC1,P1,FC1-P1,USA Surveillance,USA,4.88e+18,63160728522.76373,,low,,460,YES,NO,PWR,29.67373719804074
280.0,0.101,0.483,1.461,0.011,0.214,0.22,18.92788341033071,10.65675509667242,P,41.66666666666666,397,Plotter,FC1,P1,FC1-P1,USA Surveillance,USA,8.47e+18,45368570625.41993,,low,,455,YES,NO,PWR,34.61142726467016
285.0,0.05,0.69,0.67,0.01,0.2,0.19,19.00860017176192,11.09482021685573,F,34.44444444444444,407,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,432.646,YES,NO,PWR,15.892288802392233
284.4444444444445,0.05,0.69,0.67,0.01,0.2,0.19,19.22788670461367,10.89023100694105,F,18.88888888888889,408,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,432.646,YES,NO,PWR,20.700275913455847
285.0,0.05,0.69,0.67,0.01,0.2,0.19,19.56110138364906,10.83184585533541,F,26.11111111111111,409,Plotter,GIN,F1,GIN-F1,USA Surveillance,USA,3.64e+19,67896260482.88417,,low,,432.646,YES,NO,PWR,30.349129169964076
282.7777777777778,0.07,0.69,0.66,0.01,0.23,0.18,19.76342799356294,10.78032154728078,F,51.0,415,Plotter,GIN,F2,GIN-F2,USA Surveillance,USA,5.8e+19,60300588034.69987,,low,,539.5145,YES,NO,PWR,49.71452588376766
285.0,0.2,0.18,1.34,0.014,0.23,0.24,18.76863810124761,11.12370345863401,SRM,50.0,416,Plotter,GIN,SRM3,GIN-SRM3,USA Surveillance,USA,5.87e+18,132954627817.6415,,low,,,NO,NO,PWR,43.3021496399254
284.4444444444445,0.2,0.18,1.34,0.014,0.23,0.24,19.22788670461367,10.89023100694105,SRM,50.0,418,Plotter,GIN,SRM3,GIN-SRM3,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,,NO,NO,PWR,60.26332999351854
285.0,0.24,0.52,1.3,0.009,0.5,0.07,19.00860017176192,11.09482021685573,W,87.77777777777777,420,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,1.02e+19,124399953167.0765,,low,,507.109,YES,NO,PWR,73.84706183741791
284.0,0.16,0.745,0.71,0.013,0.0,0.227,19.98677173426625,12.22353547161836,F,152.9713149771578,428,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,9.7e+19,1673152287906.386,,high,,,NO,NO,BWR,114.55248438712337
284.0,0.25,0.2,1.33,0.009,0.0,0.08,19.25527250510331,11.49447018016487,W,60.13675642388536,431,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,1.8e+19,312226801548.645,,low,,,NO,NO,BWR,71.44720116738824
285.0,0.09,0.2,1.32,0.01,0.19,0.19,19.58771096501891,11.22736994722451,P,41.66666666666666,441,Plotter,HB2,P3,HB2-P3,USA Surveillance,USA,3.87e+19,168799030229.9435,,low,,399,YES,NO,PWR,46.06908165163745
277.7777777777778,0.08,0.59,1.48,0.014,0.31,0.11,17.15228834438306,8.874620464180126,W,27.22222222222222,450,Plotter,HC1,W1,HC1-W1,USA Surveillance,USA,1.42e+17,749239152.9165453,,low,,543.307,YES,NO,BWR,4.408054307065905
277.7777777777778,0.149,0.441,1.3,0.014,0.22,0.22,19.00860017176192,10.79379022119175,P,58.88888888888889,454,Plotter,IP2,P2,IP2-P2,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,445,YES,NO,PWR,52.77086976272994
277.7777777777778,0.197,0.595,1.29,0.011,0.25,0.22,19.00860017176192,10.79379022119175,P,101.1111111111111,458,Plotter,IP2,P3,IP2-P3,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,450,YES,NO,PWR,74.80105563501417
283.8888888888889,0.2,0.18,1.34,0.014,0.23,0.24,18.40312052117582,10.75818587856221,SRM,32.77777777777778,459,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,2.53e+18,57304124084.94601,,low,,,NO,NO,PWR,33.73319440878856
283.3333333333333,0.19,0.49,1.32,0.011,0.26,0.2,19.01703333929878,10.77786404286917,P,76.66666666666667,464,Plotter,IP3,P2,IP3-P2,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,406.8049999999999,YES,NO,PWR,62.80746035309778
283.3333333333333,0.155,1.08,1.18,0.019,0.17,0.08,19.01703333929878,10.77786404286917,W,130.5555555555555,474,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,1.04e+19,59960333932.93668,,low,,465,YES,NO,PWR,80.68494032392705
282.2222222222222,0.155,1.08,1.18,0.019,0.17,0.08,18.92788341033071,10.23874510522505,W,107.0,475,Plotter,IP3,W1,IP3-W1,USA Surveillance,USA,8.47e+18,17327866974.35394,,low,,465,YES,NO,PWR,76.91669765140935
276.0,0.01,0.67,1.35,0.003,0.0,0.0,17.41497334797082,9.146128035678238,F,-11.0,476,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,2.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,PWR,2.528900091187879
276.0,0.04,0.68,1.35,0.008,0.0,0.0,18.27875360095283,10.11394335230684,F,6.0,482,Plotter,JBF,F11,JBF-F11,Japan Surveillance,JAPAN,1.9e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,8.080329121046528
276.0,0.04,0.9,1.35,0.004,0.0,0.0,18.34242268082221,10.11394335230684,F,10.0,484,Plotter,JBF,F13,JBF-F13,Japan Surveillance,JAPAN,2.2e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,9.724934378784736
276.0,0.05,0.69,1.35,0.003,0.0,0.0,17.25527250510331,9.146128035678238,F,3.0,486,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,1.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.721535646605558
276.0,0.05,0.69,1.35,0.003,0.0,0.0,17.32221929473392,9.146128035678238,F,0.0,487,Plotter,JBF,F15,JBF-F15,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.994838564456569
276.0,0.01,0.93,1.35,0.005,0.0,0.0,18.0,10.11394335230684,F,3.0,491,Plotter,JBF,F2,JBF-F2,Japan Surveillance,JAPAN,1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,6.361044393453631
276.0,0.01,0.96,1.35,0.004,0.0,0.0,17.25527250510331,9.146128035678238,F,17.0,492,Plotter,JBF,F3,JBF-F3,Japan Surveillance,JAPAN,1.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.430016389735644
276.0,0.02,0.67,1.35,0.004,0.0,0.0,17.20411998265593,9.146128035678238,F,10.0,494,Plotter,JBF,F4,JBF-F4,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,1.9278723443087393
276.0,0.03,0.69,1.35,0.006,0.0,0.0,17.20411998265593,9.146128035678238,F,17.0,499,Plotter,JBF,F7,JBF-F7,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,1.9567756464347326
276.0,0.08,0.55,1.35,0.012,0.0,0.0,17.49136169383427,10.11394335230684,P,9.0,519,Plotter,JBP,P2,JBP-P2,Japan Surveillance,JAPAN,3.1e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.273157158107282
276.0,0.09,0.56,1.35,0.012,0.0,0.0,18.0,10.11394335230684,P,3.0,528,Plotter,JBP,P5,JBP-P5,Japan Surveillance,JAPAN,1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,14.954426151057564
276.0,0.1,0.59,1.35,0.008,0.0,0.0,17.14612803567824,9.146128035678238,P,18.0,530,Plotter,JBP,P6,JBP-P6,Japan Surveillance,JAPAN,1.4e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,5.484146158377717
