,0
0,1.6464595999999982
1,3.791143
2,-1.1328129999999987
3,12.330759999999998
4,-3.102043000000002
5,4.196219999999999
6,-2.756166999999998
7,4.749838000000004
8,-3.419365700000001
9,-2.590814999999999
10,1.2451260000000026
11,-3.831204999999997
12,-6.235125
13,2.576338
14,1.008570000000006
15,-2.942173000000004
16,-4.030915999999998
17,-1.2632664999999998
18,1.6616476999999998
19,1.5520683999999996
20,0.4512020000000003
21,0.5863530000000008
22,-1.4636615000000006
23,-0.36741699999999966
24,-1.4320959000000002
25,-0.028229599999999522
26,-4.0457920000000005
27,-0.9434349999999991
28,-2.5690910000000002
29,-1.136023999999999
30,0.8937415000000002
31,-1.2757420000000002
32,-1.4291047000000008
33,0.37892800000000015
34,1.0026899999999994
35,-2.192977000000001
36,-5.132012
37,-4.190085
38,-1.7788810000000002
39,1.4121475000000006
40,-1.3648745999999994
41,2.6789345000000004
42,0.3929596999999996
43,-1.7666299999999993
44,7.729579999999999
45,2.1818550000000023
46,-1.0358219999999996
47,5.161502
48,-5.967984999999999
49,-26.967991762999986
50,3.278612222222222
51,-18.511627777777775
52,-5.650913962999994
53,-3.6614277777777815
54,21.2306384
55,16.6019874
56,5.676309
57,-1.0330060000000003
58,5.951387
59,-10.5027833
60,-1.8432169999999992
61,-3.4895043
62,0.15774250000000034
63,-5.4588637
64,3.2457670000000007
65,4.104196
66,0.9678773999999999
67,3.0563754999999997
68,-6.052103000000001
69,1.3601200000000002
70,-5.1489067
71,-20.17879088888889
72,5.164568111111111
73,-6.8345041111111104
74,-7.191709333333332
75,8.964903555555555
76,1.5472647777777802
77,7.696164144444445
78,5.288666888888888
79,3.7887323333333303
80,0.027608999999999995
81,19.45349022222222
82,11.546369222222218
83,9.284722222222221
84,1.1936855
85,0.6428463999999998
86,0.3377851999999999
87,6.2362927
88,0.35097960000000006
89,1.53966725
90,-2.5310297000000013
91,7.9085629299999995
92,4.8652413
93,4.0979867
94,3.2149264
95,3.7479230999999995
96,-1.0775238000000003
97,1.0044156000000002
98,-1.9487725999999999
99,8.8061853
100,5.000340000000001
101,-6.5447850000000045
102,2.8043049999999994
103,4.905692999999999
104,3.441433
105,0.9898780000000045
106,-0.301126
107,0.006280999999999537
108,4.46687
109,-4.149369999999998
110,6.704224
111,-9.422073000000005
112,0.6468139999999991
113,3.6996904600000002
114,2.99390834
115,-3.4686619509999996
116,7.771040999999999
117,-2.240975
118,5.6117694
119,-7.802542000000001
120,-0.328608
121,-1.46965
122,0.66323871
123,0.597773000000001
124,-7.676508999999999
125,-2.4490854
126,-0.6816892000000001
127,-5.6409213
128,5.511384
129,4.342078
130,-4.206303220000001
131,-1.5617137300000001
132,-1.1138526
133,-6.735962899999999
134,4.6231734
135,1.3436275
136,-1.8093013
137,3.7857790000000007
138,-5.424849999999999
139,1.0323178000000004
140,-2.5407269999999995
141,-5.0993034
142,7.0123145000000005
143,-1.5540579999999995
144,-4.179150400000001
145,3.353261
146,0.6130597
147,-2.280422500000001
148,-2.168344000000001
149,-0.30269520000000005
150,3.053788
151,-0.8367839999999998
152,5.336400000000001
153,4.3916065
154,-6.2797977
155,-0.6588066999999995
