y true,y pred
24.88888888888889,21.216960107687555
19.27777777777778,21.216960107687555
38.61111111111111,25.35544577807013
12.83333333333333,25.35544577807013
4.388888888888889,4.015551522463397
14.66666666666667,13.140808285664209
10.0,17.16658729145942
24.44444444444444,17.16658729145942
26.11111111111111,26.449143329164823
29.44444444444444,31.653816298403854
39.44444444444444,26.449143329164823
24.44444444444444,31.653816298403854
12.22222222222222,7.995098918439453
-2.777777777777778,7.995098918439453
4.444444444444445,6.60510627066617
39.44444444444444,47.7359198096633
41.66666666666666,56.30295895801783
27.77777777777778,34.470601024822486
55.55555555555556,54.69579412649372
80.55555555555556,84.96194845192986
96.66666666666669,92.11938135173114
13.05555555555556,15.608588796218555
18.55555555555555,15.608588796218555
29.38888888888889,33.08081631436289
74.44444444444444,74.57273112958956
7.333333333333334,7.105365874187157
8.944444444444445,9.086063520750317
3.111111111111107,-2.632464961980532
21.05555555555556,15.881656511612164
13.33333333333333,16.985142005865782
-8.777777777777779,-2.632464961980532
16.27777777777778,15.881656511612164
20.61111111111111,16.985142005865782
9.666666666666668,9.606672443139589
16.55555555555556,17.25688557957926
27.22222222222222,26.040839237588894
-5.333333333333332,-2.6440023062826867
-5.333333333333332,6.055279430761857
2.555555555555557,11.514839564941212
-0.0555555555555535,-2.6440023062826867
18.77777777777778,6.055279430761857
18.38888888888889,11.514839564941212
-0.4444444444444464,-0.5408199756129761
14.5,12.713086967033972
13.16666666666666,15.836835116934935
15.0,14.810485068494472
15.55555555555556,15.520385193457264
9.0,9.106619238676558
12.0,11.966986223158642
17.0,16.968202503615082
18.0,17.958755487284705
34.0,34.18605043661532
40.0,39.748930561836346
-13.88888888888889,-13.657048080809544
37.22222222222222,38.52672939112716
83.88888888888889,83.62360045377781
31.11111111111111,30.59126716573712
58.33333333333334,57.41275768708067
27.22222222222222,27.33977017508593
78.33333333333333,77.97827232472753
68.33333333333333,68.3919323668967
71.05555555555556,70.68749430275602
65.72222222222221,77.74944874139237
82.05555555555556,83.78355950883451
78.72222222222221,87.96979179586651
76.66666666666666,70.68749430275602
73.38888888888889,77.74944874139237
100.1111111111111,83.78355950883451
92.7222222222222,87.96979179586651
88.77777777777777,87.53030897835833
91.61111111111111,96.48405793319944
103.5555555555556,97.85310648107316
99.16666666666666,102.32685818307073
13.33333333333333,11.568073095603268
31.11111111111111,27.654989878726155
39.88888888888889,38.796402083638895
10.11111111111111,11.568073095603268
25.83333333333333,27.654989878726155
35.44444444444444,38.796402083638895
54.44444444444444,56.04776510049942
58.05555555555556,56.04776510049942
3.222222222222221,3.666747510291884
14.77777777777778,10.75719716172398
3.333333333333329,9.13618084936752
13.0,11.160728614261645
10.49444444444445,10.596524562701234
15.94444444444444,12.60662603003766
10.16666666666666,20.527811684303742
27.5,19.56818581829793
10.33333333333334,12.60662603003766
30.33333333333334,20.527811684303742
16.38888888888889,19.56818581829793
2.888888888888889,3.028785812951355
22.27777777777778,21.917355861051877
28.11111111111111,29.09167580699534
-2.666666666666671,4.040656355107558
1.388888888888886,10.750544831618129
8.277777777777775,14.918863558036492
11.33333333333333,4.040656355107558
17.83333333333333,10.750544831618129
21.94444444444444,14.918863558036492
4.833333333333336,4.770901565527538
16.0,17.81073983937995
30.11111111111111,27.1161450701552
-11.11111111111111,-1.7959939444076554
8.266666666666666,17.104249329911
15.87222222222222,20.657535383160397
7.777777777777778,-1.7959939444076554
25.03333333333333,17.104249329911
25.9,20.657535383160397
0.0,0.1037662303231172
9.933333333333334,10.3312335812559
13.91111111111111,14.018113965798191
11.66666666666667,15.365712250292802
25.0,23.935816717863418
22.79444444444444,29.74984518135534
17.22222222222222,15.365712250292802
28.33333333333333,23.935816717863418
33.39444444444445,29.74984518135534
-18.33333333333333,-17.61630222171823
17.77777777777778,17.276376107399074
32.23333333333333,32.12174944335625
36.55555555555556,37.23788982227154
61.72222222222222,59.7253516124033
60.83333333333333,59.7253516124033
54.77777777777778,62.75247413445141
70.55555555555554,62.75247413445141
56.11111111111111,57.19741355924589
28.0,28.25889977593897
57.61111111111111,53.63678531711321
43.33333333333333,46.86007855194612
45.0,44.1310304305473
60.0,60.68676900544301
57.22222222222222,60.68676900544301
75.33333333333333,71.34568762555853
66.11111111111111,66.44523591639427
37.22222222222222,37.36098376343385
